dataset,experiment,model,n_cycles,MAE_mean,MAE_std,MAE_ci95_lower,MAE_ci95_upper,SMAPE_mean,SMAPE_std,SMAPE_ci95_lower,SMAPE_ci95_upper,R2_mean,R2_std,R2_ci95_lower,R2_ci95_upper,n_seeds
matr,sandia_to_matr,stacking,100,1472.6152522887983,464.21944163920915,1392.7781397569775,1549.3497612686774,97.82037124271848,16.218808044697475,92.21650969706721,103.31562765205683,-18.940107841243794,10.377106042074777,-29.059241415100427,-13.348598037583269,5
hust,sandia_to_hust,elastic_net,50,1932.3030574031243,674.074876920026,1457.1102259656147,2519.6636548904,112.42506834669332,22.165822731240855,99.87550545202126,124.74656716283539,-180.86950604596683,223.31444174150246,-460.3861835888708,-44.13270126361123,5
hust,sandia_to_hust,pls,50,2124.7793290141594,1552.4447403756044,1563.5548074409971,2813.6375484915384,93.19507422201698,34.7229154289993,83.15928657147043,103.2270843860227,-378.6973637499492,645.2742236632978,-904.5023966311031,-84.91629315865677,5
hust,sandia_to_hust,random_forest,50,1244.4555114245804,156.57810976296338,1177.318033113149,1313.5339631029608,59.75129216888888,5.031234836768591,55.85259075305007,63.77346650178968,-21.162127546970225,5.470406436974413,-28.72504515881687,-16.565041337304507,5
hust,sandia_to_hust,xgboost,50,1322.5657349450726,17.795120586522614,1260.0268046553556,1385.2205629623531,62.526042589903724,0.5225387876034386,58.79933155874659,66.36806126250784,-23.336910083112606,0.736716951374291,-31.716664382953233,-18.35894869717462,5
hust,sandia_to_hust,catboost,50,543.9511356539236,222.79968000555746,483.08846517481,606.6106887132161,46.77620375935324,25.08102529770622,42.24746373650942,51.38521592482167,-4.655977295519128,3.845926234445603,-6.903364728348801,-3.2454724473394463,5
hust,sandia_to_hust,gaussian_process,50,808.8435838019429,55.411754769241064,716.0151855382705,900.2596086274003,73.56491808001788,9.928259831648841,63.727147042341414,83.3519376882981,-10.069432342406417,1.4020050581176295,-14.762225068089933,-7.1846052672708085,5
hust,sandia_to_hust,stacking,50,1037.9857906686411,345.4947188653515,971.648334452408,1104.4635208372842,51.66100463521396,12.521352810952576,47.70037775960087,55.72470236011169,-16.13312974231841,10.069135949873369,-22.01701200301818,-12.614797876584754,5
hust,sandia_to_hust,elastic_net,100,988.4546849139118,697.8459130922375,849.7535881148611,1141.6249954098625,51.07837235012679,21.287462584036273,44.920273607106694,57.652242581682756,-29.205758311816215,45.63210928742087,-44.42426518139541,-20.354892549586452,5
hust,sandia_to_hust,pls,100,722.1385541894737,764.8267309475384,600.6174630365296,842.7167833134805,33.12063365173252,20.380682613839486,28.79517696031013,37.572071625717435,-23.24853357947516,44.18646508423377,-36.78512265296386,-15.24158839664376,5
