direction,source,target,model,n_cycles,MAE_mean_raw,SMAPE_mean_raw,R2_mean_raw,MAE_std_raw,SMAPE_std_raw,R2_std_raw,MAE_mean_capnorm,SMAPE_mean_capnorm,R2_mean_capnorm,MAE_std_capnorm,SMAPE_std_capnorm,R2_std_capnorm,delta_MAE_capnorm_minus_raw,delta_SMAPE_capnorm_minus_raw,delta_R2_capnorm_minus_raw,MAE_pct_change_capnorm_vs_raw,capnorm_better_MAE,capnorm_better_R2
hust_to_matr,hust,matr,random_forest,100,610.2009827688901,62.636091842786655,-2.4032286914227425,52.371601389723345,3.2829822999071583,0.5465802878714575,794.76136559629,73.42948958993209,-4.547600526509529,16.731474960279492,0.9222570545224176,0.211832092842689,184.56038282739996,10.793397747145434,-2.144371835086787,30.245835067312743,False,False
hust_to_matr,hust,matr,stacking,100,635.5075452192128,64.26018660633014,-2.660167384199754,40.16713071033529,2.46089500639559,0.4315187947125248,776.4496001107683,72.55741417308543,-4.2795003370140225,13.777104886529346,0.7394099470661457,0.1826692138149883,140.94205489155547,8.297227566755296,-1.6193329528142684,22.177872780871347,False,False
hust_to_matr,hust,matr,xgboost,100,657.9187573809957,65.45335371966303,-2.939494608178535,64.66397543062008,3.9445748619861263,0.6975270249079448,831.6598642275316,75.3037420281957,-5.05807717859081,40.85439986529234,2.137138797732805,0.5475137778878263,173.7411068465359,9.850388308532672,-2.1185825704122747,26.407684063934322,False,False
hust_to_sandia,hust,sandia,catboost,50,1405.9295641782114,132.80549738874464,-0.771167178587487,133.65777607648286,3.680060794015956,0.3231775267055111,1271.810841721045,127.86215511786664,-0.4560932537727113,97.07551175385498,2.88437631301788,0.2059828053109892,-134.1187224571663,-4.943342270878006,0.31507392481477564,-9.539505098575892,True,True
hust_to_sandia,hust,sandia,elastic_net,50,501867990.5021369,184.52732354211017,-388948492346.6526,180984033.1906461,2.6152340784639705,170125917314.566,214210.3351177574,117.68510404432908,-7911471.878474824,416310.649824413,22.962005377092208,15819773.378795676,-501653780.1670191,-66.84221949778109,388940580874.7741,-99.95731739438025,True,True
hust_to_sandia,hust,sandia,gaussian_process,50,1260.820214699576,128.5823931542074,-0.4203810790067163,5.91707481306415,0.1205784998293961,0.0116081583648176,1260.4545050742768,128.56091736899762,-0.4192435966743982,6.188902975233157,0.1361791744819801,0.0124437754105495,-0.3657096252991323,-0.021475785209787546,0.001137482332318085,-0.02900569177392769,True,True
hust_to_sandia,hust,sandia,pls,50,668055464.6785179,185.86301088878005,-559941823190.9998,202420944.1954848,3.6106054324307784,186413214995.2765,8096011.617485734,128.29488848259774,-6840604383.502668,15981496.142785868,36.139041003077224,13679290637.123236,-659959453.0610322,-57.56812240618231,553101218807.4971,-98.78812283627053,True,True
hust_to_sandia,hust,sandia,random_forest,50,1539.9201815715392,137.17992379417052,-1.0893695643564651,63.24401259711641,1.919473993735794,0.1662896056625969,1367.0949229688524,130.47421980806226,-0.6631963589270274,56.19490912189807,1.1929082687963306,0.1358133108189998,-172.82525860268674,-6.7057039861082615,0.4261732054294377,-11.223001079595754,True,True
hust_to_sandia,hust,sandia,stacking,50,1446.7034304186247,134.46138276117114,-0.8633548528333133,109.98564870161026,3.023452558538178,0.2748175561753312,1322.1186783558674,129.63250074478452,-0.5608999778357819,77.25863514996622,1.8936524878202985,0.1773356054047454,-124.58475206275739,-4.828882016386615,0.3024548749975313,-8.611630375875102,True,True
hust_to_sandia,hust,sandia,xgboost,50,1490.4722485351565,135.5920820555639,-0.9770819428493578,131.0954620642079,3.5205655817697488,0.3401030086486111,1380.9199848632811,130.56165873555497,-0.7177744667491444,121.06926783156705,2.635046889612557,0.298918327697915,-109.55226367187538,-5.030423320008936,0.25930747610021343,-7.350171315134776,True,True
hust_to_sandia,hust,sandia,catboost,100,1377.042894158298,132.04180486442343,-0.6957645227689548,112.09821608127032,3.2130639994490027,0.2644159241746533,1263.0495158190886,127.3047564518381,-0.4367885180288997,116.37306457492434,3.629612463192144,0.2565474777878514,-113.99337833920936,-4.737048412585324,0.25897600474005517,-8.278128359166802,True,True
