source,target,direction,model,seed,feature_group,pearson_log_contribution,abs_contribution_sum,mean_abs_shap_log,pearson_log,spearman_cycle,r2_cycle,smape_cycle,additivity_rmse_log
matr,luh,matr_to_luh,catboost,456,trend_decay_timing,0.05784450593018134,0.11511339401310801,0.19824350877042715,0.5043735676800112,0.4970322093967267,0.04599959541987941,64.97160118192828,7.008405986815066e-16
matr,luh,matr_to_luh,catboost,456,variability_events,-0.0023268931412060213,0.1821147266854905,0.15538341284032697,0.5043735676800112,0.4970322093967267,0.04599959541987941,64.97160118192828,7.008405986815066e-16
matr,hust,matr_to_hust,catboost,789,capacity_level_retention,0.01727427547180265,0.08413246299853216,0.07239168590878929,-0.01020020463921871,0.015760658819539752,-9.104838157719373,74.78561684061744,6.481071050861394e-16
matr,hust,matr_to_hust,catboost,789,curvature_acceleration,-0.09299258023376128,0.3334605824411281,0.23632800109628951,-0.01020020463921871,0.015760658819539752,-9.104838157719373,74.78561684061744,6.481071050861394e-16
matr,hust,matr_to_hust,catboost,789,spectral_entropy,-0.019309026850232322,0.019309026850232322,0.02838774054330721,-0.01020020463921871,0.015760658819539752,-9.104838157719373,74.78561684061744,6.481071050861394e-16
matr,hust,matr_to_hust,catboost,789,trend_decay_timing,0.04881537379542093,0.10288360033812981,0.12645043297744052,-0.01020020463921871,0.015760658819539752,-9.104838157719373,74.78561684061744,6.481071050861394e-16
matr,hust,matr_to_hust,catboost,789,variability_events,0.036011753177551606,0.15151590047432972,0.13632661198352405,-0.01020020463921871,0.015760658819539752,-9.104838157719373,74.78561684061744,6.481071050861394e-16
matr,sandia,matr_to_sandia,catboost,789,capacity_level_retention,0.12093912469311266,0.12093912469311266,0.06684712621233806,0.579436785903964,0.49759812610979515,0.05537387557083495,97.75618811035186,5.617333549722722e-16
matr,sandia,matr_to_sandia,catboost,789,curvature_acceleration,0.14427505986206512,0.2635308508308001,0.27464395320382917,0.579436785903964,0.49759812610979515,0.05537387557083495,97.75618811035186,5.617333549722722e-16
matr,sandia,matr_to_sandia,catboost,789,spectral_entropy,0.0664776105291389,0.11913957298820853,0.027440142300606582,0.579436785903964,0.49759812610979515,0.05537387557083495,97.75618811035186,5.617333549722722e-16
matr,sandia,matr_to_sandia,catboost,789,trend_decay_timing,0.24134073127848632,0.3372263819744452,0.21800269285164703,0.579436785903964,0.49759812610979515,0.05537387557083495,97.75618811035186,5.617333549722722e-16
matr,sandia,matr_to_sandia,catboost,789,variability_events,0.006404259541160633,0.08433254057232606,0.13855516407585225,0.579436785903964,0.49759812610979515,0.05537387557083495,97.75618811035186,5.617333549722722e-16
matr,luh,matr_to_luh,catboost,789,capacity_level_retention,0.032057165725694184,0.051771078931675985,0.09209741891730149,0.587706164870034,0.6597381071282051,0.05878934284180537,65.26131490905819,6.397770085221443e-16
matr,luh,matr_to_luh,catboost,789,curvature_acceleration,0.45610853621014424,0.45610853621014424,0.26719959880727095,0.587706164870034,0.6597381071282051,0.05878934284180537,65.26131490905819,6.397770085221443e-16
matr,luh,matr_to_luh,catboost,789,spectral_entropy,0.02679934950579297,0.04046061172100789,0.01177878739831467,0.587706164870034,0.6597381071282051,0.05878934284180537,65.26131490905819,6.397770085221443e-16
matr,luh,matr_to_luh,catboost,789,trend_decay_timing,0.07339578797160816,0.10727741195980525,0.20997948905429115,0.587706164870034,0.6597381071282051,0.05878934284180537,65.26131490905819,6.397770085221443e-16
matr,luh,matr_to_luh,catboost,789,variability_events,-0.0006546745432062726,0.21969695094790861,0.13363139133907204,0.587706164870034,0.6597381071282051,0.05878934284180537,65.26131490905819,6.397770085221443e-16
matr,hust,matr_to_hust,catboost,1011,capacity_level_retention,0.012246943401313937,0.04203181714497842,0.05728485850411672,-0.18576563019344394,-0.09214530302333082,-8.740464956873547,71.68907467155242,5.259406470015478e-16
matr,hust,matr_to_hust,catboost,1011,curvature_acceleration,-0.2408406953472538,0.33302484532428145,0.25782717865151444,-0.18576563019344394,-0.09214530302333082,-8.740464956873547,71.68907467155242,5.259406470015478e-16
matr,hust,matr_to_hust,catboost,1011,spectral_entropy,0.0038234753065474253,0.006438728879472624,0.016639284651978364,-0.18576563019344394,-0.09214530302333082,-8.740464956873547,71.68907467155242,5.259406470015478e-16
matr,hust,matr_to_hust,catboost,1011,trend_decay_timing,0.0196141429554146,0.0670761690418145,0.07654968915536878,-0.18576563019344394,-0.09214530302333082,-8.740464956873547,71.68907467155242,5.259406470015478e-16
matr,hust,matr_to_hust,catboost,1011,variability_events,0.01939050349053404,0.0529758489839789,0.10166754455714651,-0.18576563019344394,-0.09214530302333082,-8.740464956873547,71.68907467155242,5.259406470015478e-16
matr,sandia,matr_to_sandia,catboost,1011,capacity_level_retention,0.015467918204186892,0.04426338044343417,0.05127148211493572,0.3152756711821264,0.3258891051056093,0.034430483896777386,106.10962342642935,5.02429586778808e-16
matr,sandia,matr_to_sandia,catboost,1011,curvature_acceleration,0.2211489305234666,0.43359592021180743,0.27952500611723186,0.3152756711821264,0.3258891051056093,0.034430483896777386,106.10962342642935,5.02429586778808e-16
