experiment,feature,n_cycles,source,target,seed,repeat,k_target,residual_shift,MAE,SMAPE,R2
cross_univariate_residual_mean,range_Qdis,100,hust,matr,456,15.0,20,-692.2821682176792,281.3274511665646,36.0229346627493,-0.001268382562993997
cross_univariate_residual_mean,range_Qdis,100,hust,matr,456,16.0,20,-643.3162795383163,297.1813782373159,38.55040900960567,-0.013005763704135198
cross_univariate_residual_mean,range_Qdis,100,hust,matr,456,17.0,20,-614.3591603130458,276.05871653920076,35.960759170424055,-0.050951617424070506
cross_univariate_residual_mean,range_Qdis,100,hust,matr,456,18.0,20,-729.3686091512512,284.05776130281913,36.48175091664112,-0.02504115777361826
cross_univariate_residual_mean,range_Qdis,100,hust,matr,456,19.0,20,-593.8239756495885,272.730571059389,35.70644761258022,-0.09985601122983034
cross_univariate_raw,max_drop,100,hust,matr,456,,0,,723.613747078757,69.40132370479655,-3.7437273898951204
cross_univariate_residual_mean,max_drop,100,hust,matr,456,0.0,20,-695.461949300556,281.70446691759884,35.93604128611668,-0.12295042604565953
cross_univariate_residual_mean,max_drop,100,hust,matr,456,1.0,20,-787.7331067520497,289.46061029556546,35.763878200143864,-0.18828587377158446
cross_univariate_residual_mean,max_drop,100,hust,matr,456,2.0,20,-724.711493476628,284.90252005447957,35.610614846928,-0.10360229519299757
cross_univariate_residual_mean,max_drop,100,hust,matr,456,3.0,20,-606.4720138503167,293.45105812645824,37.63348359221625,-0.17611520973479577
cross_univariate_residual_mean,max_drop,100,hust,matr,456,4.0,20,-743.9289197292044,281.7051537652191,35.36054186438569,-0.12385246468989641
cross_univariate_residual_mean,max_drop,100,hust,matr,456,5.0,20,-618.1110078043919,298.96389776499154,37.8551705183941,-0.14525263559232693
cross_univariate_residual_mean,max_drop,100,hust,matr,456,6.0,20,-696.1745262859288,290.1443600620496,37.0780691844149,-0.0871443762191515
cross_univariate_residual_mean,max_drop,100,hust,matr,456,7.0,20,-608.6569154296038,289.9042955775685,37.43297426649326,-0.17664657548595963
cross_univariate_residual_mean,max_drop,100,hust,matr,456,8.0,20,-602.9942328119462,304.7120809485066,38.88711799720051,-0.1722169802429565
cross_univariate_residual_mean,max_drop,100,hust,matr,456,9.0,20,-533.7425472407455,333.36943561612276,42.05799144982264,-0.36028825428233446
cross_univariate_residual_mean,max_drop,100,hust,matr,456,10.0,20,-658.6572193892532,287.29701837669865,36.83550818987749,-0.10068763917673795
cross_univariate_residual_mean,max_drop,100,hust,matr,456,11.0,20,-581.8386725643182,314.64265859124464,40.19498105415511,-0.24974875751416392
cross_univariate_residual_mean,max_drop,100,hust,matr,456,12.0,20,-757.9087314424476,296.31655281030197,37.85233720730471,-0.1375250272342483
cross_univariate_residual_mean,max_drop,100,hust,matr,456,13.0,20,-724.3058942539008,275.55791396028485,35.128785925728906,-0.11064083688255
cross_univariate_residual_mean,max_drop,100,hust,matr,456,14.0,20,-740.7860636424947,290.12322216691484,36.896921615482746,-0.1418965811729087
cross_univariate_residual_mean,max_drop,100,hust,matr,456,15.0,20,-763.9495345421057,297.0844844535321,37.487411429342714,-0.13932425610224364
cross_univariate_residual_mean,max_drop,100,hust,matr,456,16.0,20,-504.6439174505905,350.6318351427007,44.006178104139835,-0.48644621134320043
cross_univariate_residual_mean,max_drop,100,hust,matr,456,17.0,20,-591.8491949883571,302.59630252373034,38.68035867771566,-0.19989901836405655
cross_univariate_residual_mean,max_drop,100,hust,matr,456,18.0,20,-593.2404850859846,293.40445522957816,37.455684178036634,-0.2073635937085605
cross_univariate_residual_mean,max_drop,100,hust,matr,456,19.0,20,-716.5605057753995,289.7704963173255,36.791396271075776,-0.0950942040168099
cross_univariate_raw,std_diff,100,hust,matr,456,,0,,15504516.952556666,64.76435278995321,-118934771556.99374
cross_univariate_residual_mean,std_diff,100,hust,matr,456,0.0,20,-50000333.11139896,8716338.173289912,199.35574642627842,-69838907254.80809
cross_univariate_residual_mean,std_diff,100,hust,matr,456,1.0,20,-504.5986587522105,18348999.96011309,47.267921369577984,-143548667396.54428
cross_univariate_residual_mean,std_diff,100,hust,matr,456,2.0,20,-897.4294831131781,18349003.560969237,67.42311220021749,-147689132399.13358
cross_univariate_residual_mean,std_diff,100,hust,matr,456,3.0,20,-538.2148987068119,18348990.22383704,47.074009500396045,-134025943235.07983
cross_univariate_residual_mean,std_diff,100,hust,matr,456,4.0,20,-507.78697717171144,18348974.81445451,44.88221364480726,-157719496001.04852
cross_univariate_residual_mean,std_diff,100,hust,matr,456,5.0,20,-50000642.595521085,8716380.205545671,199.4059098675854,-64133090566.398865
cross_univariate_residual_mean,std_diff,100,hust,matr,456,6.0,20,-50000702.36273134,8716357.152635485,199.38130923329248,-68600989398.087006
cross_univariate_residual_mean,std_diff,100,hust,matr,456,7.0,20,-50000789.87625647,8716348.157098558,199.37431964540085,-61491202784.92369
cross_univariate_residual_mean,std_diff,100,hust,matr,456,8.0,20,-805.7627913654921,18348995.190363463,57.825016752334136,-130803978037.99173
cross_univariate_residual_mean,std_diff,100,hust,matr,456,9.0,20,-785.405607136616,18348996.125672016,56.15751393757711,-143626215720.60474
cross_univariate_residual_mean,std_diff,100,hust,matr,456,10.0,20,-685.2758034692386,18348971.492820457,48.68995407428039,-134421848932.7843
cross_univariate_residual_mean,std_diff,100,hust,matr,456,11.0,20,-50000580.411007054,8716353.069623781,199.3764632787474,-61536267909.84079
cross_univariate_residual_mean,std_diff,100,hust,matr,456,12.0,20,-448.76028323110484,18349002.302574277,47.150805327544056,-142807112989.74435
cross_univariate_residual_mean,std_diff,100,hust,matr,456,13.0,20,-50000493.96583423,8716361.082882248,199.37604341814136,-65093925210.20353
cross_univariate_residual_mean,std_diff,100,hust,matr,456,14.0,20,-50000624.47721331,8716327.188282441,199.36917465428968,-60199454673.358864
cross_univariate_residual_mean,std_diff,100,hust,matr,456,15.0,20,-561.7547590936377,18348976.4935932,45.902969625632,-146302403841.3809
cross_univariate_residual_mean,std_diff,100,hust,matr,456,16.0,20,-669.5307443645441,18348966.041894168,47.785684136328705,-135012155711.59245
cross_univariate_residual_mean,std_diff,100,hust,matr,456,17.0,20,-666.6345174448026,18348975.498470888,48.09190663234364,-156025724320.09842
cross_univariate_residual_mean,std_diff,100,hust,matr,456,18.0,20,-648.0321614065327,18348921.200066216,44.78270046456818,-161863613698.68823
cross_univariate_residual_mean,std_diff,100,hust,matr,456,19.0,20,-50000455.44020278,8716334.16109905,199.38292820306128,-67381538100.964096
cross_univariate_raw,skewness_Qdis,100,hust,matr,456,,0,,741.2976505060427,70.60380994544545,-3.847936737896295
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,0.0,20,-573.2698534488827,292.2495945750956,37.61591018157821,-0.3223685944702408
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,1.0,20,-688.3002062234254,285.3634330678861,36.95687509502572,-0.035725685963790665
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,2.0,20,-792.1947100810655,286.06248112760335,36.93032481936239,-0.11354885731587361
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,3.0,20,-833.1275154945536,293.81713693026677,37.89288708367028,-0.20188478289473633
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,4.0,20,-786.8455054537148,292.26730096122856,37.807616122948815,-0.09935481612618746
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,5.0,20,-801.5387974887765,278.6124319508609,35.355268520039004,-0.1376594358953478
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,6.0,20,-844.6797162048821,294.5982950728849,37.39060961970944,-0.24928625630148105
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,7.0,20,-749.8392978945117,269.62140120520957,34.98699088819046,-0.05901980022031794
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,8.0,20,-702.4373060055607,275.4980037698571,35.65265333226251,0.010811863229120533
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,9.0,20,-721.8959235941127,277.3139712119474,35.75418600599238,-0.047651764763347204
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,10.0,20,-673.00643212062,282.0529103830371,36.36860417204172,-0.05609007680294997
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,11.0,20,-647.99139195599,291.413003474619,37.75661606764601,-0.05697877332966139
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,12.0,20,-672.2124365112784,273.00522484863853,35.86056481873665,-0.04395143176804961
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,13.0,20,-741.02616042427,282.75967234652734,36.601190523992116,-0.045069818290662145
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,14.0,20,-672.2793693271752,295.4603227294671,38.48618268998495,-0.04403008825342769
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,15.0,20,-768.7856765464726,280.14976160566357,35.94364106246232,-0.06471841517588262
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,16.0,20,-783.8539624617545,280.7544796971274,35.95429488815842,-0.10356426532675878
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,17.0,20,-664.8111148253372,280.3789448981289,36.63170399835901,-0.045494986016140215
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,18.0,20,-600.6041123900916,284.6922859228145,37.404665025124544,-0.18893994028024963
cross_univariate_residual_mean,skewness_Qdis,100,hust,matr,456,19.0,20,-639.9980371014587,284.03608344675945,37.154329913162144,-0.029331712280014965
cross_univariate_raw,slope_ratio,100,hust,matr,456,,0,,796.6241707549626,72.30673452086492,-4.978558704238444
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,0.0,20,-703.0514457991064,321.66550801955793,40.949745240287164,-0.5649575392299893
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,1.0,20,-779.8965165498751,320.3753816809631,42.148014712286944,-0.48167835464605546
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,2.0,20,-858.6682637658978,299.9107141152695,39.38797191587538,-0.5367230454181446
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,3.0,20,-698.5036974968317,308.14957690114835,40.24434521348135,-0.47975311079718486
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,4.0,20,-811.8022954992364,312.38012489585844,41.87798631042931,-0.517584385186515
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,5.0,20,-725.1535708501458,307.93783083834717,41.17722026973018,-0.5301757853545475
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,6.0,20,-766.6177807143696,308.2709606653682,40.30066670354966,-0.6210511608124654
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,7.0,20,-932.5049990327058,342.30359162484586,46.205788676578344,-0.7345977706210298
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,8.0,20,-939.8090113344821,302.7163339332772,42.77932475301165,-0.43902660861566134
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,9.0,20,-753.1998669221707,302.2687367754386,39.61742179819213,-0.4613238961006709
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,10.0,20,-564.7395698905467,372.07487420392897,44.371549355474585,-0.9819956873014775
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,11.0,20,-756.4263691016985,300.74328394668566,38.99188560666786,-0.3977233683485506
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,12.0,20,-816.921133772057,285.15284403013203,38.14150272518157,-0.5922630830290141
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,13.0,20,-838.1956748134068,282.1384969926344,39.7526833399108,-0.36729680158457434
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,14.0,20,-736.8581919534183,298.93109544708796,37.04493528599975,-0.5473124533946196
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,15.0,20,-728.9965723229654,304.48267316113987,40.28563231364428,-0.6033529895911822
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,16.0,20,-681.0710824587511,297.9338887038174,40.1827555841616,-0.669564768222126
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,17.0,20,-727.0978607847335,308.6330901066482,39.543857035712364,-0.5797998991296707
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,18.0,20,-798.1856107464447,319.9507226101673,42.57759829993149,-0.5454417022819058
cross_univariate_residual_mean,slope_ratio,100,hust,matr,456,19.0,20,-654.3585454842022,320.6442644192154,40.646730601450024,-0.7697552151107494
cross_univariate_raw,Qdis_cycle10,100,hust,matr,456,,0,,713.3842725684526,69.02417089171495,-3.5134037227034343
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,0.0,20,-537.2431222131745,296.3118034490292,38.81607322137292,-0.2644237096553086
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,1.0,20,-681.1395639532786,262.99303635932324,33.86158803951887,-0.006962591527697848
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,2.0,20,-776.7967551951982,285.3630721305033,36.507791921731716,-0.0982580492517453
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,3.0,20,-819.0023222081429,292.40264078928965,37.3551148572635,-0.21201260726509186
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,4.0,20,-639.5031425824134,292.30904720534716,38.01479433209991,-0.012916861131603286
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,5.0,20,-708.6579069945087,279.57888864818443,35.99007013114753,-0.008667721800123207
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,6.0,20,-691.4903994466816,275.10370330149277,35.5694156322488,0.0007859085710810731
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,7.0,20,-730.617073549663,287.4544311770584,36.86245659442068,-0.027550881989526266
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,8.0,20,-560.9571425756731,297.2409975590272,38.84224441615318,-0.1553344948489932
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,9.0,20,-688.6129166995299,279.9758894997003,35.96777946768279,0.0007945470897015028
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,10.0,20,-601.3206032400833,277.0527140217221,36.49418895358209,-0.07044323025273047
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,11.0,20,-577.1839956336171,282.63887932294944,37.09321486168318,-0.11804559282915927
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,12.0,20,-695.7004306636516,266.3400535953106,34.120701928554816,-0.007219484650322849
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,13.0,20,-620.4665710510186,285.8282448496361,37.10852122042226,-0.03266570694829851
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,14.0,20,-703.017026326253,264.4962856693679,34.16941100629644,-0.004100713106384601
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,15.0,20,-746.0178760174899,280.6671602748265,35.920581042353035,-0.04797867960666391
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,16.0,20,-641.907669004969,273.78079623549297,35.90953260194443,-0.010571259751207096
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,17.0,20,-596.0293746708919,276.6517204194755,36.16193906434333,-0.07641836854124495
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,18.0,20,-588.3674392216745,295.22052121329057,38.56215987210851,-0.08475809084545549
cross_univariate_residual_mean,Qdis_cycle10,100,hust,matr,456,19.0,20,-700.3038164770735,278.2192765690221,35.917353052159015,-0.0039035580820123705
cross_univariate_raw,mean_diff,100,hust,matr,456,,0,,725.277652543556,69.80151008162248,-3.6344547660977664
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,0.0,20,-634.5549558575391,261.9184653050322,34.42635116882779,0.008021714834783866
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,1.0,20,-711.6852242929274,255.06302621859123,32.88790143572765,0.03604456382171661
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,2.0,20,-796.4697029837896,277.2784741992014,35.382499948993775,-0.05769594056549887
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,3.0,20,-658.3722661724223,285.039341738734,36.79904276149749,0.013955642941675839
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,4.0,20,-710.2919827934365,268.31466582121925,34.495299159344505,0.038992364911925925
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,5.0,20,-713.7255931613404,266.9920383569077,33.98782635465361,0.009692215816140215
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,6.0,20,-707.9765982165393,260.50529878293275,32.85705742583678,0.01992567916180099
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,7.0,20,-666.9467853426902,268.228343332577,35.199962220117534,0.044721466779404695
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,8.0,20,-715.3346262723717,275.4201315637638,35.70473192742463,0.04467914531425565
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,9.0,20,-600.6736863829054,288.43360074775353,37.804438110719786,-0.05258232365659676
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,10.0,20,-591.5318135975579,291.9425075880818,38.23686576104352,-0.06943329919285124
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,11.0,20,-687.0125234880121,262.8621034296118,34.08140892281144,0.03878405575525512
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,12.0,20,-682.7177655460607,267.9178318810484,35.07005770192072,0.04734768663710687
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,13.0,20,-772.6221682214248,274.53843675686363,35.197003322853284,-0.02220798028250992
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,14.0,20,-713.780061965783,265.9232871526776,34.7700594259863,0.043684254134625955
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,15.0,20,-825.9571962230411,279.8382711722243,35.026855154096744,-0.16299591230353783
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,16.0,20,-658.7008698397996,272.1168104226035,35.87037282747266,0.03705682794498144
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,17.0,20,-597.9032844622196,294.90153187958146,38.65173478680529,-0.04939669045916384
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,18.0,20,-526.704754263272,338.05367801714,43.57248695020939,-0.2500243772526418
cross_univariate_residual_mean,mean_diff,100,hust,matr,456,19.0,20,-651.2345339092888,274.543263485913,35.842784817771964,0.029401070256675044
cross_univariate_raw,poly2_a,100,hust,matr,456,,0,,707.6025165996141,68.6381881216838,-3.4553487940833296
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,0.0,20,-528.7062946281976,304.8997018061423,39.38578761321376,-0.20659768346269414
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,1.0,20,-645.97928959105,263.0176858484226,34.532227355932726,0.037758304795371456
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,2.0,20,-788.1335427571208,270.6882779102587,34.87673144346642,-0.10751994899971096
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,3.0,20,-709.4705592901707,264.777327990339,34.1224295224876,-0.019423572101069153
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,4.0,20,-483.3804579748359,341.29458117192564,43.791819118902936,-0.391228228833465
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,5.0,20,-577.5151372679578,294.5098866063625,38.270647384924885,-0.05793695351489325
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,6.0,20,-539.7279147807872,301.5691326529891,39.2082574516601,-0.22541707904404462
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,7.0,20,-760.4851240266484,284.735756735312,36.61075758962868,-0.08231184971625938
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,8.0,20,-654.8906981325738,265.89147126613904,34.92101511640281,-0.01113321775407794
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,9.0,20,-723.956272629357,279.73516964245437,35.71512990100553,0.017742226856308996
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,10.0,20,-738.0482240214492,269.61124905080436,34.37538258487314,0.002650511881826745
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,11.0,20,-692.7510506608543,271.38280896796806,35.45913478119905,0.03619274190632915
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,12.0,20,-635.8125843930535,278.9269282218975,36.37074553334856,-0.022880804734981997
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,13.0,20,-708.9263941666635,280.75511504334884,36.543640776518146,0.028361565549478107
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,14.0,20,-651.7960847936347,271.27614995439376,35.42682972569829,0.0383263750647751
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,15.0,20,-716.0581195427837,270.17343203523916,35.32088952558411,-0.03123630899533092
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,16.0,20,-623.211665823783,281.85059328306147,36.89985363921923,-0.035741840868565466
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,17.0,20,-694.1811787339475,278.79523826376277,36.12908526066593,0.035588961804291386
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,18.0,20,-606.8268850057045,282.9192412596219,37.06339803858479,-0.006675141949938013
cross_univariate_residual_mean,poly2_a,100,hust,matr,456,19.0,20,-644.7736806880597,278.33598391476187,36.378636904379555,-0.0146492147677042
cross_univariate_raw,poly2_b,100,hust,matr,456,,0,,716.8133002975509,69.2198159148327,-3.5557649945766094
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,0.0,20,-710.2217024552415,285.1822434157526,36.64684553255288,-0.033411931692432395
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,1.0,20,-719.9267117167531,287.74817004329856,37.13276335411082,-0.039828406544586414
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,2.0,20,-628.8843688679017,287.2901024528777,37.11207959931551,-0.04366860837785724
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,3.0,20,-657.57165044944,298.0094325387862,38.695043739959736,-0.027831998172141992
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,4.0,20,-837.6202975596947,304.5638789932437,37.92996767284382,-0.292991634817215
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,5.0,20,-662.6906514940567,280.8769386271695,36.34778505209081,-0.011987935967871843
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,6.0,20,-732.2108154905537,275.516195890025,35.66846582492189,-0.0389058229868573
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,7.0,20,-651.2277609441084,278.24906323404684,36.254061769680476,-0.030964957222439526
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,8.0,20,-545.951628089195,315.4164178212221,40.821627855311526,-0.22670882886009402
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,9.0,20,-632.0855633663211,282.4560212587527,37.0686660273956,-0.015933417233634728
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,10.0,20,-527.1261639158097,331.81055163289864,42.527188069761145,-0.28209501310090057
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,11.0,20,-799.7336920906122,299.1064331234079,38.303799690129225,-0.15262736696685875
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,12.0,20,-681.8001295637348,284.31432385948426,36.82872460122287,-0.025073665086521535
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,13.0,20,-638.446314658709,274.42069166681546,35.439020865614275,-0.04613210738699336
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,14.0,20,-766.9074518558914,284.25585649983714,35.80197502860482,-0.1041883860932229
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,15.0,20,-677.9554181885458,284.26395335566866,36.65594392984726,-0.03518714620681651
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,16.0,20,-726.9335942626786,285.81546275650305,36.77294237670953,-0.03299003792859656
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,17.0,20,-711.8417843706054,291.29830028773983,37.89342388584607,-0.01931786039327643
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,18.0,20,-698.4925438437274,286.0017096781623,36.770533431033236,-0.025774911552858715
cross_univariate_residual_mean,poly2_b,100,hust,matr,456,19.0,20,-689.9781251607152,289.1282920008413,37.41888135163597,-0.009838197018035233
cross_univariate_raw,poly2_c,100,hust,matr,456,,0,,714.2577139548852,69.01002595289168,-3.542657138844694
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,0.0,20,-681.4228509535752,282.5044350238119,36.85999478574414,-0.030286710813971274
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,1.0,20,-611.0414693011822,293.6522135875916,37.896691856724765,-0.08667407028899499
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,2.0,20,-717.7898777288868,277.68663287803156,35.65145332610676,-0.06411754599653285
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,3.0,20,-753.5309187904467,277.64120906521003,35.54456790010681,-0.11681252992210234
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,4.0,20,-713.3133328864806,287.9188660874667,36.82917697438125,-0.056295940024499336
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,5.0,20,-703.8563739681916,273.52601782161094,35.29759471194101,-0.04602258901026701
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,6.0,20,-756.7230722605224,276.23466387146215,34.95672761302548,-0.10975174098883422
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,7.0,20,-688.7159181797989,282.1050276898381,36.59536408975939,-0.04853198225759203
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,8.0,20,-759.0177370360476,289.7722380870596,36.9914588177111,-0.11533491400215401
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,9.0,20,-820.1152816080343,311.0535849074899,39.6134025622762,-0.251292415432242
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,10.0,20,-731.8613920568066,276.09826187593524,35.63383255765498,-0.05303765618786893
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,11.0,20,-684.18085916618,270.64509539482674,34.85051573260542,-0.04703367964113303
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,12.0,20,-773.1817015525642,278.81313086388866,35.26890310433762,-0.1509658226786459
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,13.0,20,-586.0266202746805,282.7553555015657,36.811454825973996,-0.15106575805635725
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,14.0,20,-692.8318533795662,264.98630478156883,34.11953493912755,-0.052960591671036505
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,15.0,20,-498.07853910433244,334.45797932627397,42.920999826215905,-0.4498664934135783
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,16.0,20,-669.9725016760233,280.7427629937705,36.206938901066295,-0.043919730643807275
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,17.0,20,-558.3304890253758,310.6984251397401,39.9642665348031,-0.20137208737968226
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,18.0,20,-641.5847878603303,281.5055034329508,36.62198365297436,-0.04894937430505819
cross_univariate_residual_mean,poly2_c,100,hust,matr,456,19.0,20,-765.6652779531648,295.3993602588933,37.35346346657046,-0.12404891312920552
cross_univariate_raw,exp_decay_k,100,hust,matr,456,,0,,731.629835516452,70.21635748410502,-3.6899898188086047
cross_univariate_residual_mean,exp_decay_k,100,hust,matr,456,0.0,20,-715.5926586740668,269.9238894409726,34.52058774055955,0.050018711414015815
cross_univariate_residual_mean,exp_decay_k,100,hust,matr,456,1.0,20,-754.9443860909244,267.28086984880383,33.74097364486925,0.005924548716592204
cross_univariate_residual_mean,exp_decay_k,100,hust,matr,456,2.0,20,-800.9455563258355,264.5839722430165,33.01763924083194,-0.04471600685123378
cross_univariate_residual_mean,exp_decay_k,100,hust,matr,456,3.0,20,-520.3972750196002,325.56244978232615,42.01779618337589,-0.33012025624580565
cross_univariate_residual_mean,exp_decay_k,100,hust,matr,456,4.0,20,-687.468596509674,266.9748529597198,34.46443245409588,0.060258287944730426
