source,target,model,scenario,scenario_label,confidence,n_draws,point_available_fraction,MAE_mean,MAE_median,MAE_p025,MAE_p975,SMAPE_mean,SMAPE_median,SMAPE_p025,SMAPE_p975,R2_mean,R2_median,R2_p025,R2_p975,coverage_mean,coverage_median,coverage_p025,coverage_p975,median_width_mean,median_width_median,median_width_p025,median_width_p975,finite_interval_fraction_mean,finite_interval_fraction_median,finite_interval_fraction_p025,finite_interval_fraction_p975,audit_r_mean,audit_r_median,audit_r_p025,audit_r_p975,gate_matches_full_mean,gate_matches_full_median,gate_matches_full_p025,gate_matches_full_p975
matr,luh,stacking,no_adaptation,No adaptation,0.9,1000,1.0,333.59578324188266,329.58174613444515,272.67058615477384,402.6669068636031,64.95928986202817,64.73536061480945,57.21716039212677,74.37687796854013,-0.0011611242458214458,0.0327819197749028,-0.2400727159070942,0.0884899588531433,0.9525909090909092,0.9696969696969697,0.8329545454545455,1.0,1696.9385002220038,1692.5335253179392,1051.5154952217324,2291.3106664282395,1.0,1.0,1.0,1.0,0.43037783835924837,0.44212623490831093,0.021991271970745185,0.7297317073408048,0.75,1.0,0.0,1.0
matr,luh,stacking,no_adaptation,No adaptation,0.95,1000,1.0,333.59578324188266,329.58174613444515,272.67058615477384,402.6669068636031,64.95928986202817,64.73536061480945,57.21716039212677,74.37687796854013,-0.0011611242458214458,0.0327819197749028,-0.2400727159070942,0.0884899588531433,0.9525909090909092,0.9696969696969697,0.8329545454545455,1.0,1696.9385002220038,1692.5335253179392,1051.5154952217324,2291.3106664282395,1.0,1.0,1.0,1.0,0.43037783835924837,0.44212623490831093,0.021991271970745185,0.7297317073408048,0.75,1.0,0.0,1.0
matr,luh,stacking,oracle_best_point,Oracle point adapter,0.9,1000,1.0,301.99859981852865,308.2102228724615,221.8066517751393,362.31750854792386,63.49135686713198,63.613321211276094,52.91795777261562,74.72877764937529,0.13645442457234738,0.11140428580629808,-0.17532986011002485,0.48417048836672355,0.9536363636363635,0.9696969696969697,0.8181818181818182,1.0,1616.3566132142992,1619.3324913735155,987.492135189715,2184.272012746241,1.0,1.0,1.0,1.0,0.43037783835924837,0.44212623490831093,0.021991271970745185,0.7297317073408048,0.75,1.0,0.0,1.0
matr,luh,stacking,oracle_best_point,Oracle point adapter,0.95,1000,1.0,301.99859981852865,308.2102228724615,221.8066517751393,362.31750854792386,63.49135686713198,63.613321211276094,52.91795777261562,74.72877764937529,0.13645442457234738,0.11140428580629808,-0.17532986011002485,0.48417048836672355,0.9536363636363635,0.9696969696969697,0.8181818181818182,1.0,1616.3566132142992,1619.3324913735155,987.492135189715,2184.272012746241,1.0,1.0,1.0,1.0,0.43037783835924837,0.44212623490831093,0.021991271970745185,0.7297317073408048,0.75,1.0,0.0,1.0
matr,sandia,xgboost,always_linear,Always linear,0.9,1000,1.0,703.0211560513961,763.3605015779569,194.39887750740075,1101.5043713797452,94.18618996520084,98.7635130247445,41.87390715018059,128.09872792514292,-0.855756061590437,0.006952583469761908,-3.6241214126282784,0.9234901424481405,0.936,0.9333333333333333,0.7333333333333333,1.0,4634.0996065804675,4794.764913364448,1233.1429200247453,10706.888751578124,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,always_linear,Always linear,0.95,1000,1.0,703.0211560513961,763.3605015779569,194.39887750740075,1101.5043713797452,94.18618996520084,98.7635130247445,41.87390715018059,128.09872792514292,-0.855756061590437,0.006952583469761908,-3.6241214126282784,0.9234901424481405,0.936,0.9333333333333333,0.7333333333333333,1.0,4634.0996065804675,4794.764913364448,1233.1429200247453,10706.888751578124,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,always_residual_mean,Always residual,0.9,1000,1.0,822.6275237850648,833.9873324686889,526.7225144255173,1067.0867015043013,103.97891439815311,104.76998690261092,73.50899835351878,127.59555084143399,-0.9141688796257806,-0.007108808681855816,-1.2558499438774313,0.21868501060839768,0.9358666666666667,0.9333333333333333,0.7333333333333333,1.0,4714.2927507821805,4884.781051055981,2295.3404382900626,5839.060023259654,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,always_residual_mean,Always residual,0.95,1000,1.0,822.6275237850648,833.9873324686889,526.7225144255173,1067.0867015043013,103.97891439815311,104.76998690261092,73.50899835351878,127.59555084143399,-0.9141688796257806,-0.007108808681855816,-1.2558499438774313,0.21868501060839768,0.9358666666666667,0.9333333333333333,0.7333333333333333,1.0,4714.2927507821805,4884.781051055981,2295.3404382900626,5839.060023259654,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,audit_gated_policy,Audit-gated policy,0.9,1000,0.895,698.2227564155216,767.502765200801,190.76844925804068,1092.369931880164,94.87953374053411,101.02154216874382,41.271293799832094,130.56203987595097,-0.9726787242741336,0.003456217103291359,-3.8571525867530894,0.9267726095705001,0.9364000000000001,0.9333333333333333,0.7333333333333333,1.0,4666.1581694485085,4883.576481164229,1233.1429200247453,10706.888751578124,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,audit_gated_policy,Audit-gated policy,0.95,1000,0.895,698.2227564155216,767.502765200801,190.76844925804068,1092.369931880164,94.87953374053411,101.02154216874382,41.271293799832094,130.56203987595097,-0.9726787242741336,0.003456217103291359,-3.8571525867530894,0.9267726095705001,0.9364000000000001,0.9333333333333333,0.7333333333333333,1.0,4666.1581694485085,4883.576481164229,1233.1429200247453,10706.888751578124,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,no_adaptation,No adaptation,0.9,1000,1.0,729.1026442193745,736.2387803134527,268.01324288035613,1085.6057823334463,92.28086491431068,99.8708084533379,40.17802090435865,115.4058537862873,-0.2951611394652825,0.01477845834158309,-0.3268469846580906,0.1679451033443069,0.9355333333333335,0.9333333333333333,0.7333333333333333,1.0,4942.781496183986,5194.338633224053,1803.982279888289,5617.570077666444,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,no_adaptation,No adaptation,0.95,1000,1.0,729.1026442193745,736.2387803134527,268.01324288035613,1085.6057823334463,92.28086491431068,99.8708084533379,40.17802090435865,115.4058537862873,-0.2951611394652825,0.01477845834158309,-0.3268469846580906,0.1679451033443069,0.9355333333333335,0.9333333333333333,0.7333333333333333,1.0,4942.781496183986,5194.338633224053,1803.982279888289,5617.570077666444,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,oracle_best_point,Oracle point adapter,0.9,1000,1.0,692.9271609378558,760.4321647192949,194.39887750740075,1060.7081820014535,93.95132248953107,99.02005390796597,41.75805323857539,126.28377130632366,-0.501066429014907,0.023055739708070067,-1.0332780814776565,0.9234901424481405,0.9421333333333335,1.0,0.7333333333333333,1.0,4541.665419330279,4801.138278837701,1255.8356925660817,9506.935523838381,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
matr,sandia,xgboost,oracle_best_point,Oracle point adapter,0.95,1000,1.0,692.9271609378558,760.4321647192949,194.39887750740075,1060.7081820014535,93.95132248953107,99.02005390796597,41.75805323857539,126.28377130632366,-0.501066429014907,0.023055739708070067,-1.0332780814776565,0.9234901424481405,0.9421333333333335,1.0,0.7333333333333333,1.0,4541.665419330279,4801.138278837701,1255.8356925660817,9506.935523838381,1.0,1.0,1.0,1.0,0.44384007691408667,0.3493654870814018,-0.009149350746335981,0.9629356448000649,0.712,1.0,0.0,1.0
sandia,hust,catboost,always_linear,Always linear,0.9,1000,1.0,237.59213223182712,236.85509571985926,198.4833075089314,284.80786443150953,16.214330812665715,16.142328264244163,13.391582987402213,19.577327989624695,-0.11571356449374452,-0.06087653091059142,-0.6309257492523381,0.08785270575094996,0.9535405405405406,0.972972972972973,0.8108108108108109,1.0,1148.7315702678225,1128.5189554434132,824.2197927961621,1590.8721924809074,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,always_linear,Always linear,0.95,1000,1.0,237.59213223182712,236.85509571985926,198.4833075089314,284.80786443150953,16.214330812665715,16.142328264244163,13.391582987402213,19.577327989624695,-0.11571356449374452,-0.06087653091059142,-0.6309257492523381,0.08785270575094996,0.9535405405405406,0.972972972972973,0.8108108108108109,1.0,1148.7315702678225,1128.5189554434132,824.2197927961621,1590.8721924809074,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,always_residual_mean,Always residual,0.9,1000,1.0,279.87924952809277,274.1527568427299,221.34439695368962,375.8596693439208,18.827780868808542,18.49759139825195,14.996600094146828,24.31416584158045,-0.6181058107327465,-0.469692973992064,-2.0390516719182266,-8.096291156853969e-05,0.9534864864864865,0.972972972972973,0.8108108108108109,1.0,1443.6620205809184,1347.6990746835388,967.4691832921418,2606.6753883111983,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,always_residual_mean,Always residual,0.95,1000,1.0,279.87924952809277,274.1527568427299,221.34439695368962,375.8596693439208,18.827780868808542,18.49759139825195,14.996600094146828,24.31416584158045,-0.6181058107327465,-0.469692973992064,-2.0390516719182266,-8.096291156853969e-05,0.9534864864864865,0.972972972972973,0.8108108108108109,1.0,1443.6620205809184,1347.6990746835388,967.4691832921418,2606.6753883111983,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,audit_gated_policy,Audit-gated policy,0.9,1000,0.663,275.0962338469166,269.3977648365506,216.29738854771642,376.0969271999926,18.524285625815832,18.201829198856352,14.623816054270394,23.957622007065737,-0.5677876452383273,-0.43162193014717554,-1.9506790950831243,0.026574081569038316,0.9537567567567568,0.972972972972973,0.8101351351351352,1.0,1405.9301976862037,1315.1384960189284,925.5671696436419,2601.5563238806453,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,audit_gated_policy,Audit-gated policy,0.95,1000,0.663,275.0962338469166,269.3977648365506,216.29738854771642,376.0969271999926,18.524285625815832,18.201829198856352,14.623816054270394,23.957622007065737,-0.5677876452383273,-0.43162193014717554,-1.9506790950831243,0.026574081569038316,0.9537567567567568,0.972972972972973,0.8101351351351352,1.0,1405.9301976862037,1315.1384960189284,925.5671696436419,2601.5563238806453,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,no_adaptation,No adaptation,0.9,1000,1.0,385.6384002455968,375.660598455847,261.3637342160817,534.6363477405864,28.76095144452346,27.099055578095093,18.625909452906427,42.0551235395181,-2.141221515731843,-1.9152965949687533,-4.931038731013577,-0.5155428631877708,0.9541081081081082,0.972972972972973,0.8108108108108109,1.0,1903.53570593874,1965.7203713336248,1348.8373913100472,2416.448583039265,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,no_adaptation,No adaptation,0.95,1000,1.0,385.6384002455968,375.660598455847,261.3637342160817,534.6363477405864,28.76095144452346,27.099055578095093,18.625909452906427,42.0551235395181,-2.141221515731843,-1.9152965949687533,-4.931038731013577,-0.5155428631877708,0.9541081081081082,0.972972972972973,0.8108108108108109,1.0,1903.53570593874,1965.7203713336248,1348.8373913100472,2416.448583039265,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,oracle_best_point,Oracle point adapter,0.9,1000,1.0,236.59723347249272,236.02563293276052,197.21498695777464,277.4458189706624,16.14265752274679,16.106946925438827,13.332042427143355,19.09356725774555,-0.10498519080578751,-0.057653948933131804,-0.5999564146540138,0.09523168189054215,0.9552972972972974,0.972972972972973,0.8108108108108109,1.0,1149.300083214833,1130.4141294596,829.0507267323136,1571.9898131728353,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,hust,catboost,oracle_best_point,Oracle point adapter,0.95,1000,1.0,236.59723347249272,236.02563293276052,197.21498695777464,277.4458189706624,16.14265752274679,16.106946925438827,13.332042427143355,19.09356725774555,-0.10498519080578751,-0.057653948933131804,-0.5999564146540138,0.09523168189054215,0.9552972972972974,0.972972972972973,0.8108108108108109,1.0,1149.300083214833,1130.4141294596,829.0507267323136,1571.9898131728353,1.0,1.0,1.0,1.0,0.18120169653414422,0.19510198321924535,-0.24894199025038397,0.551965227509068,0.567,1.0,0.0,1.0
sandia,luh,pls,always_linear,Always linear,0.9,1000,1.0,160.53280430995213,159.51016278617982,136.2863676553897,190.79169863252756,42.04987612496153,40.09698579627381,29.198125789878098,66.13901823915586,0.7166409238509901,0.7268457664144949,0.5697546207278027,0.7882963099699293,0.9514393939393939,0.9696969696969697,0.8181818181818182,1.0,1015.1786130891244,1023.4240003467269,565.8980068491678,1445.8396293660678,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,always_linear,Always linear,0.95,1000,1.0,160.53280430995213,159.51016278617982,136.2863676553897,190.79169863252756,42.04987612496153,40.09698579627381,29.198125789878098,66.13901823915586,0.7166409238509901,0.7268457664144949,0.5697546207278027,0.7882963099699293,0.9514393939393939,0.9696969696969697,0.8181818181818182,1.0,1015.1786130891244,1023.4240003467269,565.8980068491678,1445.8396293660678,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,always_residual_mean,Always residual,0.9,1000,1.0,196.230618636404,187.75182976856166,146.54538932815686,272.6093819868928,40.238823189993155,39.46464867709622,26.022480429297154,59.42422889191802,0.5988687963819724,0.6463417694513954,0.324413793538053,0.7299992099054073,0.952060606060606,0.9696969696969697,0.8333333333333334,1.0,1207.3848954044668,1259.8818124154227,619.0502429623764,1820.4318857406968,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,always_residual_mean,Always residual,0.95,1000,1.0,196.230618636404,187.75182976856166,146.54538932815686,272.6093819868928,40.238823189993155,39.46464867709622,26.022480429297154,59.42422889191802,0.5988687963819724,0.6463417694513954,0.324413793538053,0.7299992099054073,0.952060606060606,0.9696969696969697,0.8333333333333334,1.0,1207.3848954044668,1259.8818124154227,619.0502429623764,1820.4318857406968,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,audit_gated_policy,Audit-gated policy,0.9,1000,1.0,160.53280430995213,159.51016278617982,136.2863676553897,190.79169863252756,42.04987612496153,40.09698579627381,29.198125789878098,66.13901823915586,0.7166409238509901,0.7268457664144949,0.5697546207278027,0.7882963099699293,0.9514393939393939,0.9696969696969697,0.8181818181818182,1.0,1015.1786130891244,1023.4240003467269,565.8980068491678,1445.8396293660678,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,audit_gated_policy,Audit-gated policy,0.95,1000,1.0,160.53280430995213,159.51016278617982,136.2863676553897,190.79169863252756,42.04987612496153,40.09698579627381,29.198125789878098,66.13901823915586,0.7166409238509901,0.7268457664144949,0.5697546207278027,0.7882963099699293,0.9514393939393939,0.9696969696969697,0.8181818181818182,1.0,1015.1786130891244,1023.4240003467269,565.8980068491678,1445.8396293660678,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,no_adaptation,No adaptation,0.9,1000,1.0,181.81742756653443,165.83435744901914,126.81417142631584,292.7468457909923,34.13443838391372,32.357724010177805,26.27321259125455,48.125197293796994,0.49351250993256435,0.6081049160647095,-0.03644431969730559,0.7008092024445408,0.9525454545454545,0.9696969696969697,0.8333333333333334,1.0,1443.7331529477424,1536.771961643312,758.9598027211775,2255.907738379505,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,no_adaptation,No adaptation,0.95,1000,1.0,181.81742756653443,165.83435744901914,126.81417142631584,292.7468457909923,34.13443838391372,32.357724010177805,26.27321259125455,48.125197293796994,0.49351250993256435,0.6081049160647095,-0.03644431969730559,0.7008092024445408,0.9525454545454545,0.9696969696969697,0.8333333333333334,1.0,1443.7331529477424,1536.771961643312,758.9598027211775,2255.907738379505,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,oracle_best_point,Oracle point adapter,0.9,1000,1.0,160.7860958768134,159.51016278617982,136.0573807919232,193.95662156487037,41.90557654911371,40.09698579627381,29.198125789878098,65.7834655319541,0.7178210570285924,0.7269215195979777,0.5925468972463391,0.7882963099699293,0.951530303030303,0.9696969696969697,0.8181818181818182,1.0,1015.984369358894,1024.1882214343104,565.8980068491678,1448.0014261731912,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,luh,pls,oracle_best_point,Oracle point adapter,0.95,1000,1.0,160.7860958768134,159.51016278617982,136.0573807919232,193.95662156487037,41.90557654911371,40.09698579627381,29.198125789878098,65.7834655319541,0.7178210570285924,0.7269215195979777,0.5925468972463391,0.7882963099699293,0.951530303030303,0.9696969696969697,0.8181818181818182,1.0,1015.984369358894,1024.1882214343104,565.8980068491678,1448.0014261731912,1.0,1.0,1.0,1.0,0.8653482330788715,0.8689448337991281,0.7752523551314624,0.9343773219883241,1.0,1.0,1.0,1.0
sandia,matr,gaussian_process,always_linear,Always linear,0.9,1000,1.0,296.8727176368881,291.3868940389828,257.63548715726813,364.7028266367975,38.00373725132073,37.46243736799408,33.43230013292086,45.645709264882285,-0.20736136298010366,-0.09615132803027326,-0.8848309382896722,0.002230630696226079,0.9540561797752809,0.9662921348314607,0.8202247191011236,1.0,1939.1545454199802,1920.1295139204624,922.9382376499736,2878.0019629986045,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,always_linear,Always linear,0.95,1000,1.0,296.8727176368881,291.3868940389828,257.63548715726813,364.7028266367975,38.00373725132073,37.46243736799408,33.43230013292086,45.645709264882285,-0.20736136298010366,-0.09615132803027326,-0.8848309382896722,0.002230630696226079,0.9540561797752809,0.9662921348314607,0.8202247191011236,1.0,1939.1545454199802,1920.1295139204624,922.9382376499736,2878.0019629986045,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,always_residual_mean,Always residual,0.9,1000,1.0,306.4732455842516,304.74332176251454,266.77500690631615,357.1211677075679,38.8511469465756,38.652723997593306,34.22125784431902,44.69347208839866,-0.24155479000352728,-0.20109569044055564,-0.6209902988553627,-0.0075638391362870035,0.9534606741573034,0.9662921348314607,0.8202247191011236,1.0,1931.519347218354,1947.8711203963196,1047.2677521295611,2730.4340976442954,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,always_residual_mean,Always residual,0.95,1000,1.0,306.4732455842516,304.74332176251454,266.77500690631615,357.1211677075679,38.8511469465756,38.652723997593306,34.22125784431902,44.69347208839866,-0.24155479000352728,-0.20109569044055564,-0.6209902988553627,-0.0075638391362870035,0.9534606741573034,0.9662921348314607,0.8202247191011236,1.0,1931.519347218354,1947.8711203963196,1047.2677521295611,2730.4340976442954,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,audit_gated_policy,Audit-gated policy,0.9,1000,0.324,313.990697363353,309.54807466059606,268.28032396489215,374.3047102752354,39.345544105467454,39.02007546596137,34.450207091391036,46.009913423053284,-0.3390665832375827,-0.25477839647910683,-1.108762083776738,-0.024828316287789785,0.9533483146067416,0.9662921348314607,0.8202247191011236,1.0,1943.974837453032,1951.575777111086,1047.2677521295611,2781.252877641826,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,audit_gated_policy,Audit-gated policy,0.95,1000,0.324,313.990697363353,309.54807466059606,268.28032396489215,374.3047102752354,39.345544105467454,39.02007546596137,34.450207091391036,46.009913423053284,-0.3390665832375827,-0.25477839647910683,-1.108762083776738,-0.024828316287789785,0.9533483146067416,0.9662921348314607,0.8202247191011236,1.0,1943.974837453032,1951.575777111086,1047.2677521295611,2781.252877641826,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,no_adaptation,No adaptation,0.9,1000,1.0,361.59487309581624,362.4021715510295,296.01459510315124,427.8627841844955,50.217441460552145,51.29471262492776,38.182363675917856,60.93362985338844,-0.8173162158400142,-0.8372865770440464,-1.317581460599822,-0.28241757121566213,0.9530561797752809,0.9662921348314607,0.8202247191011236,1.0,2362.9438000158534,2432.9870630163277,1191.3094070846212,3336.374998817288,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,no_adaptation,No adaptation,0.95,1000,1.0,361.59487309581624,362.4021715510295,296.01459510315124,427.8627841844955,50.217441460552145,51.29471262492776,38.182363675917856,60.93362985338844,-0.8173162158400142,-0.8372865770440464,-1.317581460599822,-0.28241757121566213,0.9530561797752809,0.9662921348314607,0.8202247191011236,1.0,2362.9438000158534,2432.9870630163277,1191.3094070846212,3336.374998817288,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,oracle_best_point,Oracle point adapter,0.9,1000,1.0,291.05098580879576,289.17769495076465,257.04377919171753,341.5338731286736,37.441882372374934,37.20706610011659,33.43283287726255,43.6481396411136,-0.11763656497463967,-0.07700889693925805,-0.45961037329279386,0.005273236102999476,0.9548202247191011,0.9662921348314607,0.8199438202247191,1.0,1889.1719895208441,1907.9547269837992,914.9246721219665,2736.5335472830393,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
sandia,matr,gaussian_process,oracle_best_point,Oracle point adapter,0.95,1000,1.0,291.05098580879576,289.17769495076465,257.04377919171753,341.5338731286736,37.441882372374934,37.20706610011659,33.43283287726255,43.6481396411136,-0.11763656497463967,-0.07700889693925805,-0.45961037329279386,0.005273236102999476,0.9548202247191011,0.9662921348314607,0.8199438202247191,1.0,1889.1719895208441,1907.9547269837992,914.9246721219665,2736.5335472830393,1.0,1.0,1.0,1.0,0.003835950059121028,-0.022515859439047332,-0.3660584495933672,0.45643799718377276,0.676,1.0,0.0,1.0
