dataset,model,n_cycles,seed,feature,mean_abs_shap_log_cycles,mean_shap_log_cycles,relative_importance,rank,train_cells,test_cells,MAE,SMAPE,R2,attribution_MAE,attribution_SMAPE,attribution_R2,metric_source
matr,catboost,100,789,poly2_b,0.008408062342782777,-0.0007022375914847259,0.016624296015413816,18,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,poly2_c,0.034608111979910525,-0.002620247600044788,0.06842664512144966,4,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,exp_decay_k,0.005728863838065274,-0.003999485220960724,0.011327024514482401,25,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,cycle_to_99pct,0.013153864992089181,-0.004255511457500899,0.026007626544655955,14,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,cycle_to_98pct,0.0022033150191094995,-0.0016193379969712777,0.004356361739435044,32,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,cycle_to_95pct,0.0,0.0,0.0,34,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,slope_first_quarter,0.013322619769287575,-0.0014552557349018368,0.026341285984344744,13,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,slope_last_quarter,0.04945612761987426,-0.005701409923542524,0.09778392117116035,2,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,autocorr_lag1,0.009214833456989441,0.0019127059381273928,0.018219431882926653,15,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,knee_cycle,0.018139111543025242,0.005459362848179901,0.035864382000771265,9,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,n_capacity_jumps,0.0010317402302860274,0.00029832739494494007,0.002039941463327618,33,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,accel_mean,0.08053552946852233,0.0414925502886273,0.15923365301781123,1,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,accel_std,0.00534039365574102,0.0005241633001432787,0.010558947038265355,27,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,accel_max_abs,0.006549447352510901,0.0028007666729205154,0.012949470054651623,22,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,linearity_r2,0.02296972378462995,-0.011534184509037038,0.04541539679659401,7,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,kurtosis_Qdis,0.007579116321498182,-0.003934645445751068,0.014985316250894883,19,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,fft_top3_energy_ratio,0.006607867049061222,-0.0017166980394317244,0.013064976611214781,21,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,spectral_entropy,0.0025065313344494224,0.00014992413583020918,0.004955876535759167,31,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,sample_entropy,0.027194744014404408,0.004156415552888195,0.05376904405887584,6,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,pos_neg_diff_ratio,0.019863555280497495,-0.00026347018460962205,0.039273926552765785,8,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,789,mad_Qdis,0.015168733216616609,0.0033727895632471422,0.02999139408003192,11,89,20,102.17690077944633,17.79208810207881,0.7669233750139525,102.17690077944633,17.79208810207881,0.7669233750139525,benchmark_evaluate_split
matr,catboost,100,1011,Qdis_N,0.007758863703703582,0.0004244775150501241,0.01898822977897469,18,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,delta_Qdis,0.0034428272468551577,0.0005269074163198588,0.00842561454216493,27,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,retention_ratio,0.00428315190545978,-0.0013373011371054318,0.01048213703255312,25,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,slope_linear,0.006897390459354684,-0.002856218007047581,0.01687995045653634,21,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,variance_Qdis,0.03101072747163102,-0.006279976610073873,0.07589240400800171,3,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,range_Qdis,0.028085443437575124,-0.010255407603275911,0.06873337047827166,4,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,max_drop,0.01558333498729073,0.0005328284766808347,0.03813702067226267,9,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,std_diff,0.008596443702774922,0.0004090444673691294,0.02103803527730409,15,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,skewness_Qdis,0.003752203513478614,-0.0007307683760859323,0.009182749589659504,26,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,slope_ratio,0.007639746877245083,0.00027138743418545993,0.01869671574319435,19,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,Qdis_cycle10,0.0029966614042620425,-0.0016611402174233248,0.007333715024115144,28,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,mean_diff,0.0029086407978798096,-0.0008969436668463832,0.007118302617982435,29,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,poly2_a,0.00545051904482821,0.0009923682968587051,0.013339029011229249,23,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,poly2_b,0.011274481026409825,0.0005963277702749023,0.027591983123246643,12,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,poly2_c,0.061299785216439494,-0.016938096130756555,0.1500186691687782,1,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,exp_decay_k,0.0027117787265380656,-0.000640190720751723,0.0066365230187844714,31,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,cycle_to_99pct,0.0016245798238278739,-0.0011909212197985949,0.0039758263796289,32,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,cycle_to_98pct,0.0,0.0,0.0,34,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,cycle_to_95pct,0.0,0.0,0.0,33,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,slope_first_quarter,0.013604399901336817,0.0026952001519894332,0.033293982366043764,10,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,slope_last_quarter,0.023748881894677012,-0.002924693970707049,0.05812052429721182,5,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,autocorr_lag1,0.007802575095468221,0.00233861795173091,0.019095204457546446,16,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,knee_cycle,0.01020962234607958,-0.0006284103993514855,0.024985959602741335,14,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,n_capacity_jumps,0.0028432750264462845,0.0003331714789956118,0.0069583332803244925,30,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,accel_mean,0.04465183337524809,0.0064652474192065015,0.1092762167966668,2,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,accel_std,0.005989650912601553,0.001446038032846589,0.014658443835021228,22,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,accel_max_abs,0.017034881110825757,-0.0010204895709433697,0.04168938251041516,7,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,linearity_r2,0.010866807422519909,-0.002805260292413233,0.026594285475614377,13,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,kurtosis_Qdis,0.004883121341966299,-0.002321844776160205,0.011950439345340206,24,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,fft_top3_energy_ratio,0.0078000039502288164,-0.001832382145140618,0.019088912106183496,17,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,spectral_entropy,0.007216771517665509,-0.0003824619263849705,0.01766157018254896,20,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,sample_entropy,0.016372633123342917,0.007394762247791374,0.04006866619972842,8,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,pos_neg_diff_ratio,0.012960746539501817,1.0186566920540249e-05,0.031718772593161866,11,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
matr,catboost,100,1011,mad_Qdis,0.017312595267525533,0.001042759757011779,0.04236903102876358,6,89,20,209.57573237639957,31.012947371332842,0.4235993870653256,209.57573237639957,31.012947371332842,0.4235993870653256,benchmark_evaluate_split
hust,random_forest,100,42,Qdis_N,0.0006198172166082075,-0.00047909643030062996,0.004018472875886359,29,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,delta_Qdis,0.0015522593045027462,-0.0015522593045027462,0.010063792589726379,21,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,retention_ratio,0.0009342980145416554,-0.0009079363812147242,0.0060573522787498585,27,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,slope_linear,0.0004920122356679464,-0.00022636268521640133,0.0031898723860160493,30,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,variance_Qdis,0.006185318520768385,-0.0024520540709441316,0.04010139447310111,7,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,range_Qdis,0.00563639254188318,-0.0009578683033740292,0.03654253212156708,8,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,max_drop,0.007763241624620052,0.0009426448472728068,0.050331573666510705,4,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,std_diff,0.0038792317260712065,-0.0017812363286512582,0.025150297624515098,12,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,skewness_Qdis,0.0018805622624335488,0.0007377356273393368,0.012192285468219809,18,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,slope_ratio,0.03975231648671712,0.018272969460706643,0.2577269576822651,1,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,Qdis_cycle10,0.006450015171074815,0.0009290579062100627,0.04181750735459715,6,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,mean_diff,0.0014215151406421613,-0.0014215151406421613,0.009216136438725483,24,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,poly2_a,0.0013905393276166637,-6.915452006504547e-05,0.009015310354654037,26,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,poly2_b,0.0006269828247825258,-0.00044401272584661814,0.00406492980111554,28,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,poly2_c,0.003115030027391216,-0.0003687628442367188,0.020195734060345853,13,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,exp_decay_k,0.0014110254497870529,-0.0006278886402612981,0.009148128424349316,25,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,cycle_to_99pct,0.00013494248608218498,-0.00013348068910706002,0.0008748752141693125,31,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,cycle_to_98pct,0.0,0.0,0.0,33,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,cycle_to_95pct,0.0,0.0,0.0,32,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,slope_first_quarter,0.004411480677110022,-0.0036829901673498984,0.02860103748081119,11,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,slope_last_quarter,0.0019221196717779023,-0.0003538696500465734,0.012461715419127339,17,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,autocorr_lag1,0.0015609943946237107,0.00013468145653373298,0.010120424967432186,20,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,knee_cycle,0.005493138214455733,-0.0021567873226200473,0.035613768586616065,9,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,n_capacity_jumps,0.0,0.0,0.0,34,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,accel_mean,0.005095222093738702,-0.00035074789028206703,0.03303395135157777,10,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,accel_std,0.0016566442580965585,-4.604092484923598e-05,0.010740553566071669,19,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,accel_max_abs,0.010168776955955425,0.002555100964134854,0.0659274271244953,3,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,linearity_r2,0.02253703024442762,0.00030143375147719903,0.14611476143862837,2,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,kurtosis_Qdis,0.007517654476313745,-0.0021032593697881173,0.04873935378669573,5,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,fft_top3_energy_ratio,0.0014352946434663437,-0.0006424963033613366,0.009305473354284539,22,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,spectral_entropy,0.0014331519803197645,-0.00014816390776798482,0.009291581785115475,23,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,sample_entropy,0.003037240452182066,-0.0011949701018477367,0.019691399411955014,14,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,pos_neg_diff_ratio,0.0020439182966155395,-0.0011821560370918977,0.0132513747850105,16,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,42,mad_Qdis,0.002683814189325838,-0.0007454845811808987,0.017400024127664743,15,53,12,225.1235547158983,15.556085817259827,0.1150916364702751,225.123554715898,15.556085817259804,0.11509163647027498,benchmark_evaluate_split
hust,random_forest,100,123,Qdis_N,0.000642694243789737,4.632760866280282e-06,0.003236270873642075,30,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,delta_Qdis,0.0011321219235113744,-0.0003892869216489247,0.005700771777365045,22,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,retention_ratio,0.0008010943187343752,-0.00034865690898121785,0.0040338905098524225,28,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,slope_linear,0.0010974049976936095,-0.0005838890197513311,0.005525955561206148,24,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,variance_Qdis,0.0043676228307733,-0.0011609743759910405,0.02199305609295313,11,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,range_Qdis,0.005880098891212271,-0.0007431929508288562,0.029609091663175113,8,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,max_drop,0.005488677709954981,5.8330374719114054e-05,0.02763810004395661,9,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,std_diff,0.002777401246591965,0.0008289405817204924,0.013985534872323218,14,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,skewness_Qdis,0.0008874801874903608,-0.0006462577852067972,0.0044688844025948735,27,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,slope_ratio,0.02236190416743415,0.0037147566365516604,0.11260281204559641,2,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,Qdis_cycle10,0.013022841438898277,0.003701000911865824,0.0655761940425186,3,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,mean_diff,0.0010200190368011709,-0.00015797903949319662,0.005136280480582681,25,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,poly2_a,0.0038575604017954345,0.0013152279025836218,0.019424649422766373,12,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,poly2_b,0.0014418533142907114,-0.0001442449391290125,0.007260416489166378,19,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,poly2_c,0.0016833594414037804,0.00017187804933865817,0.008476514583298098,17,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,exp_decay_k,0.0011885392186928854,-0.00044933805924182095,0.005984859663525302,21,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,cycle_to_99pct,0.0004986666069439303,-0.00027541003512948837,0.0025110232918758454,31,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,cycle_to_98pct,0.0,0.0,0.0,33,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,cycle_to_95pct,0.0,0.0,0.0,32,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,slope_first_quarter,0.002580118388414714,-0.0005534703799109223,0.012992121948592764,15,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,slope_last_quarter,0.0006645804020391747,-0.0003866742552586242,0.0033464780789546986,29,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,autocorr_lag1,0.0016523675457683048,-0.0005691891083545255,0.008320455663939146,18,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,knee_cycle,0.011275316786763185,0.00011013903817523797,0.05677657713708614,5,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,n_capacity_jumps,0.0,0.0,0.0,34,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,accel_mean,0.005181301363712548,0.0006695261391694393,0.026090314100324682,10,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,accel_std,0.0013278374154022745,-5.763556071184992e-05,0.006686292267158432,20,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,accel_max_abs,0.0102872166687114,0.002555940799433161,0.05180102357768713,6,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,linearity_r2,0.06796220986497237,0.013235260487162977,0.3422220167982659,1,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,kurtosis_Qdis,0.012660619995216268,-0.0019694805508322466,0.06375223697533787,4,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,fft_top3_energy_ratio,0.0010178126582598972,-0.0005747099646082066,0.005125170316335297,26,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
hust,random_forest,100,123,spectral_entropy,0.0011266128278280211,0.00019932217256572195,0.0056730308631240635,23,53,12,209.37771966885805,14.077208433767725,0.10112338323062364,209.37771966885794,14.077208433767712,0.10112338323062176,benchmark_evaluate_split
