protocol,target,source,source_set,model,n_cycles,k,adapter_type,MAE_mean,MAE_std,SMAPE_mean,SMAPE_std,R2_mean,R2_std,n_test_mean,n_test_std,n_runs,selected_source_mode,selected_model_mode,weight_matr_mean,weight_hust_mean,weight_sandia_mean,weight_luh_mean
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,5,none,406.35359362665906,70.26574918240975,28.896201083272043,4.799888479908298,-2.0091954629180773,1.1521462463176326,72.0,0.0,100,,,0.34049999999999997,,0.4435,0.21600000000000003
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,5,residual_mean,391.40257631146306,73.65841562168966,26.633661922788882,4.106278079095685,-1.9268240299900705,1.3684498757470513,72.0,0.0,100,,,0.34049999999999997,,0.4435,0.21600000000000003
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,10,linear,252.79304961435307,21.438261419192816,17.09134443184286,1.4185128657631816,-0.3707396709233124,0.3255344913600887,67.0,0.0,100,,,0.3835,,0.4335,0.18300000000000005
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,10,none,390.31293694524953,56.021486076084365,28.105102021905488,4.366615819073333,-1.7157191524102091,0.67755757148252,67.0,0.0,100,,,0.3835,,0.4335,0.18300000000000005
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,10,residual_mean,372.33030228679337,52.08869926544816,25.51385475503784,3.260448250043742,-1.570029835900518,0.7007421302385143,67.0,0.0,100,,,0.3835,,0.4335,0.18300000000000005
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,15,linear,243.51801864213428,18.02896660057728,16.47097439617085,1.1198205118112716,-0.2753963983175942,0.32089066003892175,62.0,0.0,100,,,0.3844999999999999,,0.43150000000000005,0.18400000000000002
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,15,none,388.96628368531526,60.04074550237047,28.100512211205547,4.690850379343481,-1.7136810383601147,0.7416384742237634,62.0,0.0,100,,,0.3844999999999999,,0.43150000000000005,0.18400000000000002
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,15,residual_mean,368.7613987360696,54.92477111566899,25.332302225614946,3.4505462152995108,-1.5331075347835046,0.7700569926264744,62.0,0.0,100,,,0.3844999999999999,,0.43150000000000005,0.18400000000000002
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,20,linear,240.01282612264515,17.1012108125174,16.296790507990362,1.120699948777368,-0.17988000133975293,0.19769622492561043,57.0,0.0,100,,,0.36650000000000005,,0.4395,0.19400000000000003
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,20,none,387.0892859063159,59.391703998932016,27.827055064426236,4.525681127281033,-1.6506432615618352,0.7234340246198288,57.0,0.0,100,,,0.36650000000000005,,0.4395,0.19400000000000003
source_expert_convex,hust,,matr+sandia+luh,source_primary_experts,100,20,residual_mean,368.6651892052053,55.10797712895313,25.24816266351891,3.426310661139645,-1.4893868351676611,0.7131854074750469,57.0,0.0,100,,,0.36650000000000005,,0.4395,0.19400000000000003
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,5,linear,340.90655856293927,523.152851359085,20.244015756156287,9.479295139036312,-7.7308286340285886,67.87617601598427,72.0,0.0,100,matr,,0.61,,0.39,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,5,none,889.3137784488789,63.53487183718353,66.33092883626976,18.012938644953866,-12.795621291614223,3.6396849234319113,72.0,0.0,100,matr,,0.61,,0.39,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,5,residual_mean,442.65786033426093,221.83337302358308,29.354013471853055,13.96956491853129,-3.219035688262897,3.8482127176030048,72.0,0.0,100,matr,,0.61,,0.39,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,10,linear,253.71844459033463,23.65313891919136,17.301072637799134,1.6775857920775432,-0.307817077769698,0.2927643769356576,67.0,0.0,100,matr,,0.66,,0.34,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,10,none,889.9910934606274,64.3740996054314,68.48515554288879,17.809645668542,-12.595163565144047,3.4803006120936923,67.0,0.0,100,matr,,0.66,,0.34,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,10,residual_mean,406.0048550277876,214.71012613724716,27.002534642561113,13.648134743033367,-2.569567246812046,3.3309047523255675,67.0,0.0,100,matr,,0.66,,0.34,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,15,linear,246.45093844359562,21.8781996080312,16.77717590892242,1.4558800228056594,-0.22574862396762058,0.23016848420957678,62.0,0.0,100,matr,,0.62,,0.38,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,15,none,894.9883081819473,67.54021154620806,67.38104613045039,18.376977496276545,-13.06669492380539,3.7024517269414754,62.0,0.0,100,matr,,0.62,,0.38,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,15,residual_mean,425.0070540095066,225.64346201049523,28.952135439939546,15.42400096786237,-2.7932928916275053,3.414622897341603,62.0,0.0,100,matr,,0.62,,0.38,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,20,linear,237.62364698639925,17.490600382620837,16.189746102653775,1.1782254528268001,-0.1288638132711837,0.17794394002883732,57.0,0.0,100,matr,,0.61,,0.39,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,20,none,894.2828438977267,72.26556873462275,66.64053147349124,18.037111886608773,-13.027156193075662,3.80045596706726,57.0,0.0,100,matr,,0.61,,0.39,0.0
source_expert_select,hust,,matr+sandia+luh,source_primary_experts,100,20,residual_mean,427.43763827272204,227.18719566252463,29.1643765085924,15.64432686253321,-2.7712974045055994,3.309647617780452,57.0,0.0,100,matr,,0.61,,0.39,0.0
source_expert_single,hust,matr,matr,catboost,100,0,none,875.900754060016,52.98186845763551,81.62002447427163,6.981009364629876,-10.35458107369234,1.1907897028877996,77.0,0.0,5,,,,,,
source_expert_single,hust,luh,luh,gaussian_process,100,0,none,1086.4268650749036,4.779305121755787,112.90433722997155,0.8032089775479874,-15.709829120135328,0.13832095840732983,77.0,0.0,5,,,,,,
source_expert_single,hust,sandia,sandia,xgboost,100,0,none,1038.3019274976082,258.5591037286004,49.27662254054751,10.290790710040149,-20.067199813158,6.811864396002126,77.0,0.0,5,,,,,,
source_expert_uniform,hust,,matr+sandia+luh,source_primary_experts,100,0,none,422.27364789555486,70.39745749780751,32.456549780204554,6.315422020393876,-2.324409478666701,0.9288832842673997,77.0,0.0,5,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,5,linear,479.96261014822375,1413.8163223969693,23.193791141886436,15.776552151574876,-60.27630919568852,532.8343581599812,72.0,0.0,100,luh,random_forest,0.0,,0.36,0.64
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,5,none,317.130573365723,55.0238444881899,21.787318314720956,4.2509515868497685,-1.1342162559476834,0.9972832299930379,72.0,0.0,100,luh,random_forest,0.0,,0.36,0.64
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,5,residual_mean,281.38264774791116,59.29426974720829,18.90927374298843,4.102343570212751,-0.7233652191522387,1.0247858809541188,72.0,0.0,100,luh,random_forest,0.0,,0.36,0.64
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,10,linear,255.5922009076135,66.72308242692645,17.12505164267115,2.988730244499269,-0.6056814164846575,3.173083827863323,67.0,0.0,100,luh,random_forest,0.0,,0.31,0.69
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,10,none,309.95485232640544,50.60756255086423,21.03662081397927,2.899284602858343,-1.1262652164820608,1.201084034076066,67.0,0.0,100,luh,random_forest,0.0,,0.31,0.69
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,10,residual_mean,268.2935314956065,57.68492610621809,17.825312775435815,2.999467183552401,-0.6767348135849426,1.282592434621014,67.0,0.0,100,luh,random_forest,0.0,,0.31,0.69
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,15,linear,240.76770767110486,29.097592629108465,16.322377355683148,1.6713860173375317,-0.21561879498993922,0.53525692273214,62.0,0.0,100,luh,xgboost,0.0,,0.32,0.68
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,15,none,302.39583770744423,44.41524767235428,20.728765099065782,2.9647857602797925,-0.9522079654360887,0.8116957290265031,62.0,0.0,100,luh,xgboost,0.0,,0.32,0.68
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,15,residual_mean,257.2096367311485,45.02145906384876,17.27841060788795,2.6456261486632457,-0.46621019778334116,0.8002510507164035,62.0,0.0,100,luh,xgboost,0.0,,0.32,0.68
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,20,linear,235.95474500299832,21.495898621334348,16.046810176188455,1.4399668462962214,-0.10996689557810745,0.21918366713624976,57.0,0.0,100,luh,xgboost,0.0,,0.34,0.66
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,20,none,306.4784568912922,50.506904879800814,20.729311970603057,3.1951160930464217,-1.0226707312933407,0.9096738256995809,57.0,0.0,100,luh,xgboost,0.0,,0.34,0.66
source_model_select,hust,,matr+sandia+luh,source_model_experts,100,20,residual_mean,264.82342451199185,53.81668963380106,17.68676146791837,3.1247386408632205,-0.547104155622917,0.8656533138773378,57.0,0.0,100,luh,xgboost,0.0,,0.34,0.66
pooled_erm,luh,,matr+hust+sandia,pls,100,0,none,207.4134573354367,80.17720760301114,42.44396935861925,16.216429409786755,0.34562851540778017,0.47867314852442594,106.0,0.0,5,,,,,,
pooled_erm,luh,,matr+hust+sandia,elastic_net,100,0,none,253.1610331841608,46.05727897143504,50.176809403356984,9.432918058113785,0.16874657189414793,0.3038687278700265,106.0,0.0,5,,,,,,
pooled_erm,luh,,matr+hust+sandia,catboost,100,0,none,265.4308669807585,15.039788327740986,51.47661464983545,2.3876258771501697,0.15945935587479215,0.12984553955486983,106.0,0.0,5,,,,,,
pooled_erm,luh,,matr+hust+sandia,stacking,100,0,none,282.22066386177715,6.647729593507895,53.195784012634974,1.9339124578038185,0.01017546598362733,0.07067730801591691,106.0,0.0,5,,,,,,
pooled_erm,luh,,matr+hust+sandia,xgboost,100,0,none,294.92657952903903,15.701629662538336,55.40261718874543,3.3828451752531334,-0.10719600743456548,0.11301694781544358,106.0,0.0,5,,,,,,
pooled_erm,luh,,matr+hust+sandia,gaussian_process,100,0,none,323.0243019266425,39.96615070702744,62.02845344412005,8.84664395105206,-0.21365400421380212,0.2479727046273563,106.0,0.0,5,,,,,,
pooled_erm,luh,,matr+hust+sandia,random_forest,100,0,none,317.98101782945633,8.094470352790088,58.44700687063662,1.4101936184310038,-0.2868864263786005,0.08348875580159977,106.0,0.0,5,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,5,linear,207.57908732315866,32.24561863623288,53.46981684298119,14.596876701231638,0.5411829816306213,0.1555661901955214,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,5,linear,208.28777926940566,65.16155267251487,51.06424408914245,18.06981644874389,0.5070044145560471,0.30436996619567447,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,5,linear,215.85101959534313,58.5902155669293,55.76372684624802,14.714067250291533,0.4858400760817985,0.4246416329876332,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,5,linear,234.65379653860657,75.06831425355122,55.6090878036113,17.2717252420764,0.3813841842875224,0.632274390663202,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,5,linear,259.7034923622326,97.30975779822501,56.76922218549994,17.229071613488443,0.21219660119230194,0.8521559750320472,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,5,linear,251.1078267744213,175.3680402624897,57.01191465451107,18.218011374133706,-0.1538315535495952,5.243050751219317,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,5,linear,355.0319985497803,160.43612462872682,65.43501639032304,20.20634192798356,-1.2850054367835853,3.3261873166863114,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,5,none,206.83293659089617,80.5288703572166,42.32222023467736,16.269515551095573,0.3464885609586912,0.48010137332813074,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,5,none,252.48188686794256,47.05257595372119,50.07823652546978,9.58044339427983,0.17043817642138145,0.30498915001826854,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,5,none,264.64190104549726,15.933472700095434,51.4045716595344,2.470960026514679,0.1609861904157638,0.13071629362612852,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,5,none,281.5148767560029,9.007338586444943,53.13954501171309,2.181068587601074,0.011009044322709423,0.07250720261575361,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,5,none,294.0853891211846,17.998967698240435,55.314582992572696,3.552560798521382,-0.10536970347668576,0.11503568684132844,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,5,none,321.8765439947257,40.59232356717865,61.872658682461534,8.848433765224213,-0.21140817915909513,0.24793872040033685,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,5,none,317.178003034179,11.407432424557694,58.353478264217244,1.6956067289920709,-0.28641866845469965,0.0858763291177955,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,5,residual_mean,223.78089999964376,67.02149209510452,46.253872799543,13.821118848019175,0.48807033140683914,0.26041968199583243,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,5,residual_mean,269.47341428406014,52.95394893024662,54.35799359369494,9.61451167741931,0.31034667885698597,0.21995521931674564,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,5,residual_mean,291.0223730844296,45.617725436006296,58.3329056161157,6.670239636224453,0.21733880178695827,0.22964558134048302,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,5,residual_mean,297.6652970229602,43.411195905095525,59.52112587581385,6.040633741174637,0.18562484011189276,0.2254358551165149,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,5,residual_mean,309.1117180794353,48.86726306334832,61.160022684025826,6.4035168669303415,0.1147645168878374,0.2579500577951441,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,5,residual_mean,314.04559562351784,44.74491035018639,62.04789850521862,5.516450681455927,0.09569359393608426,0.24704312494763234,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,5,residual_mean,328.1066873161562,55.53878877933916,62.689436266168485,7.552210039231551,-0.04183097589970895,0.3450452330239282,101.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,10,linear,195.47722910413947,27.329276107278258,49.775848781981075,9.610866235527013,0.6100817724304549,0.10581504465416305,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,10,linear,192.77578460190063,24.630704014521974,49.50219890807938,12.408581280877316,0.6047579594884238,0.11460711944287695,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,10,linear,190.0066765929776,52.96124238068241,44.86079439978363,12.815849287810533,0.5996462765944949,0.20026429794244308,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,10,linear,204.54993749942275,27.14750473965017,49.516525993926116,11.633583030164536,0.5493484492411417,0.12362735399119851,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,10,linear,209.06452099893613,33.63913198335723,50.77483320586472,12.77474132785265,0.5214227562676974,0.17583446104495937,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,10,linear,225.1420321623801,37.231212605369095,51.25754957246421,12.37914283103472,0.44889076524874333,0.1602325851781392,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,10,linear,300.2850722950491,75.78941551044099,57.43696723137305,11.784605363337196,-0.2853244563746553,0.8131423435341285,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,10,none,207.92624607484439,80.09935955664498,42.50860384437656,16.18858263315623,0.3418551544936178,0.48071416576960074,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,10,none,254.01731602731255,46.77481108445545,50.32690680014315,9.336579016616396,0.16445546788434892,0.30834509977167907,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,10,none,265.4461006326026,17.085472591276,51.392379171806716,2.5454747529143416,0.1580695063773148,0.1282535987193524,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,10,none,282.4050147211707,10.921285478849173,53.160187683390824,2.16752411253863,0.007378432170139031,0.07103381220388819,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,10,none,295.3194324150494,18.831687932007817,55.44670766205663,3.5634452976377764,-0.1105510114435505,0.12063562754595514,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,10,none,323.78983487193,42.62013022335246,62.165366680809846,9.200636481883034,-0.21932359466622697,0.2553183170859974,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,10,none,318.6835144760527,13.086139241155953,58.56139204310752,1.8129003083447455,-0.2930303818175052,0.09225997916981496,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,10,residual_mean,209.15611163257068,59.252061395373936,42.28013291833882,13.056754146764911,0.5341804772883803,0.2194567549443623,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,10,residual_mean,254.0686896294831,37.82526443590372,52.13801539933066,8.508028765625381,0.37399535408138823,0.12682274849894204,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,10,residual_mean,276.8970621404414,26.958123375052665,56.74702476600285,5.0312851862833545,0.2897695729545136,0.10800005982162761,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,10,residual_mean,283.6968045825071,25.369187059212734,58.019668426140626,4.4784078681927495,0.2598631109273235,0.10725720727357589,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,10,residual_mean,294.14335575478873,31.465369897455936,59.52133608618172,5.200152601283455,0.1926436964423749,0.13723081598188056,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,10,residual_mean,299.0537167400858,26.074274768478638,60.44111292942739,4.118653826560147,0.1762707852452686,0.1261252547761401,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,10,residual_mean,310.52270981096996,41.329145083603265,60.5670021452519,6.106803610748406,0.06480972701043546,0.2196119512498309,96.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,15,linear,189.33778183520445,21.588014722647074,48.79157524010867,8.598343049611213,0.6388875572879884,0.07597647141796453,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,15,linear,191.10185325556358,21.33057632871266,52.216573370626705,12.953863252520716,0.6204867280705487,0.08300221310029442,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,15,linear,189.09565443006343,55.60445249770241,45.89476363181068,12.24180895194758,0.6129614345096245,0.20935063420843827,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,15,linear,199.75873684955886,21.163684104818756,48.93644130788578,12.821881904272633,0.5715148030989197,0.08898471218569778,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,15,linear,206.16891558961422,27.861685159426276,50.35381363367103,12.825502773156694,0.545744379253595,0.13963065075524198,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,15,linear,220.14010380698386,34.86791147299746,50.75583087709573,12.520605818965894,0.4787782699684694,0.12705285600576516,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,15,linear,296.64234861236656,72.31451591158408,57.2038466524069,11.011022469000736,-0.23100333094009792,0.818511459095462,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,15,none,205.7144200415166,79.16351364063215,42.279368354121324,15.96242782317585,0.349776547152301,0.4764836236894478,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,15,none,252.08181531747974,47.38944867193005,50.174588668720986,9.52065124473856,0.17166378497143697,0.3057988992892028,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,15,none,263.7087745716825,17.45236773516402,51.308408547118546,2.5726910860796988,0.16319445079106548,0.13064474640542179,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,15,none,280.20996842218517,12.870882153909514,52.96942641685064,2.2777603343636006,0.015064078119191382,0.0731006882452369,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,15,none,293.04604194252954,20.54974024053006,55.22175317462384,3.5828462416945985,-0.10324888890958796,0.11908077566680016,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,15,none,321.49845878720856,44.62270609299334,61.90243245752344,9.382277231844531,-0.21076411469955247,0.258338367131907,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,15,none,315.87530008122644,16.467842033296932,58.197072804558886,2.0920141501947045,-0.2809919914414793,0.09521348517215433,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,15,residual_mean,212.507002757,62.838572895053105,43.64562389599181,12.907078255832719,0.535951417004449,0.24340804421712464,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,15,residual_mean,255.5492776449203,33.85916705550217,53.475285902228606,7.501843221598397,0.3888303430963262,0.11676228343628677,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,15,residual_mean,277.87030053098596,27.299814575957548,57.491618395570434,5.063869287984491,0.30100951261480097,0.10858621440644599,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,15,residual_mean,284.92007010519666,24.412101141074942,58.704639959020085,4.537365212763623,0.27029840850888676,0.09640771726263607,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,15,residual_mean,294.943187992524,30.351633352697327,60.149941336382746,5.2076462044970695,0.2083491957536393,0.12293399569379924,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,15,residual_mean,300.4652326881429,24.096651451567432,61.10275839779501,4.176222401058355,0.19184968854258547,0.10237907751858145,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,15,residual_mean,309.66885983562304,36.49106230929359,60.70805596446757,5.554506686327644,0.08491212709089264,0.1907498994919783,91.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,20,linear,185.9989667561887,19.025504258588413,48.39208335945967,8.239502797581109,0.6581265718219105,0.05557729972141025,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,20,linear,182.8502887488974,50.324275941860066,45.38595418682936,11.427502417701831,0.6379519826666281,0.19344040494382098,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,20,linear,187.23530867225244,21.947302331847716,52.734369808358586,11.889271009210091,0.6364870763184332,0.0826762225146287,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,20,linear,194.44210623957161,18.42613332064814,49.120502293906426,11.517560443420514,0.5949235111661979,0.07783388870293646,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,20,linear,201.89082515993397,28.30447743601479,50.000974029272136,11.80517960958295,0.566616669511982,0.13538199351786787,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,20,linear,213.75422408107963,33.407614917979785,48.7142159834587,11.809649910717818,0.49790310471264626,0.12858173400923673,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,20,linear,289.87800521366484,71.36065890472132,56.611226268348325,10.362667997870522,-0.0870424783357076,0.6500279719711803,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,20,none,206.1458973795631,80.599731389463,42.39072704704514,16.330167660764893,0.34574707549254463,0.48554803353637405,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,20,none,251.8728324048735,48.014329741922694,50.09785311871205,9.700531652702752,0.17046390770283715,0.3085610288118943,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,20,none,263.74492853683523,19.083397993880308,51.358376127497756,2.591241466339654,0.16349479578079795,0.13477779129267775,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,20,none,280.34075339284226,15.820178120566382,53.01715758734251,2.568804519074202,0.014309079721711778,0.08452054464969733,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,20,none,293.1000833035214,22.254521710751174,55.22645582798367,3.72832228667089,-0.104197944060817,0.12812965974235038,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,20,none,320.96000094496054,41.5140218998838,61.86311949839135,8.951847857304918,-0.20899738518690544,0.24698633564223937,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,20,none,315.99210475635016,19.0173089589919,58.224942546872626,2.513071533442496,-0.28379595715568123,0.10580764107666252,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,20,residual_mean,207.5920756817153,57.62941647483018,42.70797206232334,12.457345327534126,0.5539652934423664,0.22750636736273666,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,20,residual_mean,251.93353530683055,27.53286931828767,53.22464989179522,6.595616412489466,0.4047951949994736,0.10031157904575458,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,20,residual_mean,275.423034467666,22.46828107783707,57.3578330518673,4.88225613390313,0.3138447119371766,0.08868221843287476,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,20,residual_mean,282.1682473011111,19.47423102731075,58.49769174395722,4.4032888630396245,0.28405435764907183,0.07289052637962345,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,20,residual_mean,291.7331021960771,25.5650146447451,59.88555593515567,4.940648405154842,0.2225236986231411,0.1076363076229077,86.0,0.0,100,,,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,20,residual_mean,297.84738628881126,20.08006838509974,60.90488046217793,4.191105847508704,0.20525380176989597,0.08147180720178766,86.0,0.0,100,,,,,,
