protocol,target,source,source_set,model,n_cycles,seed,k,repeat,adapter_type,n_test,MAE,SMAPE,R2,weight_hust,weight_sandia,weight_luh,adapter_slope,adapter_intercept,selected_source,calibration_MAE,selected_model,weight_matr
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,2,linear,96,170.77572960294424,61.056173772798296,0.6936080642481577,,,,2.9383650531577823,-406.0693806632114,,,,
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,2,none,96,389.82672339893384,77.22820424296958,-0.8860699219435801,0.0,1.0,,1.0,0.0,sandia,280.822437698715,,0.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,2,residual_mean,96,344.81140600240286,68.88322446990877,-0.17465841902486678,0.0,1.0,,1.0,227.97403879794246,sandia,280.822437698715,,0.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,2,linear,96,324.4335271021918,63.20510890819393,-0.08827915016118082,0.0,1.0,,-0.7451673512501495,599.2164410510793,sandia,280.822437698715,,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,2,none,96,157.02691805455697,31.499089936585513,0.6080530975671883,0.0,1.0,,1.0,0.0,sandia,144.8692279165262,pls,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,2,residual_mean,96,162.05994216860955,30.756846071525963,0.6878345053744452,0.0,1.0,,1.0,92.75487014288159,sandia,144.8692279165262,pls,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,2,linear,96,161.95581885614493,43.55861302161663,0.7395158003403715,0.0,1.0,,1.535060960435138,-93.4169852171969,sandia,144.8692279165262,pls,0.0
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,2,none,96,329.4591666851048,65.56038370055288,-0.06694730776359048,0.0,0.5,,1.0,0.0,,,,0.5
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,2,residual_mean,96,329.9330250098408,65.81902904061373,-0.10090507520712033,0.0,0.5,,1.0,-22.745199587328738,,,,0.5
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,2,linear,96,329.00242595509764,65.55328397238532,-0.09999941312739713,0.0,0.5,,0.49518389076119673,211.2094029137472,,,,0.5
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,3,none,96,230.47128713722614,47.93215875754984,0.41878258367454557,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,3,residual_mean,96,238.98980332710212,50.698761138418945,0.4333626396348571,,,,1.0,34.4445999794704,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,3,linear,96,174.4819550535464,48.676988969628155,0.6879558058206503,,,,2.6518679791902673,-819.9930323776954,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,3,none,96,152.24290883612005,33.16563274729005,0.7181088224824417,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,3,residual_mean,96,151.44070584778584,31.133768853191107,0.7203658510805504,,,,1.0,5.500820491434576,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,3,linear,96,156.93785402756916,42.9294100546105,0.7270519143927636,,,,1.097382841373345,-47.689607564899624,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,3,none,96,320.3343406183744,58.45214296396999,-0.2861637423623342,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,3,residual_mean,96,288.10709044133114,59.70544936099906,0.27697967162500503,,,,1.0,297.3519080722076,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,3,linear,96,201.9730077077614,36.39216328873906,0.5441792872507856,,,,3.323509067282118,-293.62818976792363,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,3,none,96,283.0582778485359,52.62491605600573,-0.017458208712543666,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,3,residual_mean,96,285.21098265886513,59.09229671159692,0.28682972490534697,,,,1.0,241.97185255963132,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,3,linear,96,237.7216134037656,58.02309369059188,0.45787222304801545,,,,3.8981376275595063,-655.6629458515998,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,3,none,96,255.72662042137725,50.04211036189303,0.24345745738683555,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,3,residual_mean,96,267.32415224402376,56.43563282537273,0.3867868870488316,,,,1.0,183.78162038535046,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,3,linear,96,200.76787115059753,39.91040969408484,0.5656661692574076,,,,2.7603590350077156,-463.8868233146967,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,3,none,96,332.5446466960049,62.97457985663709,-0.26933058084403316,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,3,residual_mean,96,323.16659878679354,62.495675709684825,0.05292572299465548,,,,1.0,264.86819212356323,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,3,linear,96,325.1719068485447,53.99370884824278,-0.5348870000125767,,,,3.7010309329646875,-509.87339350887686,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,3,none,96,281.450204381923,50.42157741046902,-0.011976825768016397,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,3,residual_mean,96,268.978289152566,56.70597579202005,0.3679068514649171,,,,1.0,251.15133126557976,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,3,linear,96,173.9717686842292,36.049012521430114,0.6877552935978226,,,,2.882969400333411,-314.7726152722765,,,,
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,3,none,96,371.5828275230783,69.02610922191376,-0.0872962421320207,0.0,0.0,,1.0,0.0,matr,375.57698068604395,,1.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,3,residual_mean,96,322.85612757332916,64.41296227411547,0.05814421258917846,0.0,0.0,,1.0,-180.77030350673525,matr,375.57698068604395,,1.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,3,linear,96,304.7143720823664,67.73226412831517,-0.02340115834609624,0.0,0.0,,14.570749586200348,-10120.9413717248,matr,375.57698068604395,,1.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,3,none,96,174.49932089411973,38.57369540112607,0.6682269149035316,0.0,1.0,,1.0,0.0,sandia,103.40230646986522,random_forest,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,3,residual_mean,96,180.32426841235247,40.509766657677666,0.6747223808562333,0.0,1.0,,1.0,20.600207725955936,sandia,103.40230646986522,random_forest,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,3,linear,96,169.81499237628142,36.56710473967528,0.7006248312650667,0.0,1.0,,1.1461457453911392,-57.017767293013634,sandia,103.40230646986522,random_forest,0.0
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,3,none,96,362.50364548034,69.60957126462571,-0.05101816639490098,0.35000000000000003,0.6499999999999999,,1.0,0.0,,,,0.0
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,3,residual_mean,96,356.63186293928175,69.38940299821184,-0.03602049419932918,0.35000000000000003,0.6499999999999999,,1.0,-33.67363132753386,,,,0.0
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,3,linear,96,394.52190742445765,72.62310914828043,-0.28128945649704806,0.35000000000000003,0.6499999999999999,,2.607766305824252,-974.8176320939301,,,,0.0
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,4,none,96,241.9096747970287,49.589182942209845,0.41442479286216216,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,4,residual_mean,96,234.2710805400105,42.400649876454224,0.3152691319759149,,,,1.0,-82.6702022776694,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,4,linear,96,215.36111266775114,44.009308318766706,0.3947720456068958,,,,1.2595458671040078,-213.05831203504337,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,4,none,96,149.072093479626,31.222721266533153,0.7420036481507851,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,4,residual_mean,96,162.59358686886935,47.55199918792079,0.6993388828916769,,,,1.0,-55.977481146001914,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,4,linear,96,202.55762680899932,38.81702891982513,0.48964077127065486,,,,0.5668405627072866,150.0667089200155,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,4,none,96,331.4886716724946,58.81755691447624,-0.27637030197835344,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,4,residual_mean,96,291.68497853785414,58.32741738034402,0.16375364137830706,,,,1.0,162.89671382053825,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,4,linear,96,248.70730227477824,45.78707435787404,0.31817738164439924,,,,1.7516259760241268,-30.12330680030263,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,4,none,96,296.965931633199,54.18488559569655,-0.03582196035231333,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,4,residual_mean,96,284.56214014870585,55.3485721029065,0.12470419052799986,,,,1.0,67.54864744234604,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,4,linear,96,268.9378596749959,50.15468741865089,0.17156595785447826,,,,1.2496714575655026,-20.373494034386542,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,4,none,96,267.6179240233312,51.32656918556351,0.2259989061478752,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,4,residual_mean,96,265.3106316010662,51.621159841323674,0.25456466875832195,,,,1.0,15.134408843695116,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,4,linear,96,251.63331693183696,47.32930833607711,0.3051037647094236,,,,1.1822083465705036,-58.58081860021356,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,4,none,96,343.00190468004075,63.237590267147304,-0.25993601811370337,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,4,residual_mean,96,326.221850960816,62.63698972508064,-0.015003870836839628,,,,1.0,111.71259023231286,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,4,linear,96,420.99501118818307,84.83208771673168,-0.7149072832652434,,,,-1.9223353754415835,1011.7550929870474,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,4,none,96,292.2394949308759,50.75390108126876,-0.011276024150940867,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,4,residual_mean,96,270.4846540487485,53.539414408001015,0.25644653031901177,,,,1.0,113.06294853211577,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,4,linear,96,206.52481853396617,41.46070219544498,0.517935368035039,,,,2.0984376626841743,-223.75873757463395,,,,
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,4,none,96,396.2113938840303,76.37701641159337,-0.8279516430054834,0.0,1.0,,1.0,0.0,sandia,219.52960104178845,,0.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,4,residual_mean,96,362.89053003156295,72.62796588835867,-0.23431031433861516,0.0,1.0,,1.0,191.3483284477116,sandia,219.52960104178845,,0.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,4,linear,96,349.5158672435511,69.41447696771434,-0.1403619159060503,0.0,1.0,,0.08538388677301009,400.2024467317519,sandia,219.52960104178845,,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,4,none,96,161.85728201432812,32.168732358305256,0.6158930193664711,0.0,1.0,,1.0,0.0,sandia,98.49773390272296,pls,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,4,residual_mean,96,159.39762663026235,29.958125227239968,0.6230733133166293,0.0,1.0,,1.0,5.184057150199308,sandia,98.49773390272296,pls,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,4,linear,96,192.96426449525185,34.79716375622996,0.5067595926430843,0.0,1.0,,0.752082535229873,107.94979880832066,sandia,98.49773390272296,pls,0.0
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,4,none,96,350.63444165662776,69.88139744543635,-0.1083222362016516,0.0,0.55,,1.0,0.0,,,,0.45
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,4,residual_mean,96,350.14828432584164,69.88117784907212,-0.14772887253306544,0.0,0.55,,1.0,-23.33555187772989,,,,0.45
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,4,linear,96,350.61462497337044,69.90104300418875,-0.15111665069588254,0.0,0.55,,1.1200763520230665,-76.53364476373366,,,,0.45
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,5,none,96,232.64377854690352,49.33769603101108,0.43062534944490005,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,5,residual_mean,96,252.2281570995011,54.65347887170354,0.4416557239921891,,,,1.0,71.55916291461497,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,5,linear,96,198.9038286489911,45.678231719366174,0.6374381105669648,,,,1.8541404825956131,-366.73519931301234,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,5,none,96,140.90285966551414,30.163413292332862,0.7497702042142949,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,5,residual_mean,96,140.3260091565439,24.708370004797754,0.7567627285708465,,,,1.0,29.801263400632546,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,5,linear,96,139.53923627678253,25.74363329649605,0.7592747445859791,,,,1.0228658540865851,17.11302985672122,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,5,none,96,317.96520628211005,57.609485620128,-0.26369844870709325,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,5,residual_mean,96,287.56385168963885,60.40870673086931,0.2967134330438378,,,,1.0,311.08707886621295,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,5,linear,96,213.76804410521459,75.81890112464586,0.5374449354024027,,,,4.275109108930761,-585.0250914602066,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,5,none,96,284.05286627138554,53.017914904741616,-0.008536861181794198,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,5,residual_mean,96,283.75668737585164,59.60803776336111,0.2981348481819016,,,,1.0,239.6668001355575,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,5,linear,96,195.15353070918908,43.43781997441565,0.5580852020614333,,,,2.9985663505142672,-449.90494292378116,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,5,none,96,256.8321016233044,50.486686048535425,0.23588457035344357,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,5,residual_mean,96,261.04210981508965,55.79451909216587,0.3895216991732783,,,,1.0,157.02404761378043,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,5,linear,96,197.1161350019695,70.1642884133315,0.5965505775453815,,,,2.8990572402493724,-655.1570662458148,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,5,none,96,326.9939840779112,62.30784761087603,-0.22253490015384947,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,5,residual_mean,96,309.1287162425619,61.9081271943018,0.11782984523416973,,,,1.0,207.27782282332265,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,5,linear,96,382.43226243500476,71.35498174883156,-0.2243463527881091,,,,-0.8090050159583976,890.036434469871,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,5,none,96,280.4158523797075,49.90437739746458,0.00451081671550424,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,5,residual_mean,96,266.3234935723402,57.02361621977848,0.38531615328978963,,,,1.0,253.140215065241,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,5,linear,96,164.54323317106787,68.34750034796694,0.7274502279508559,,,,3.604168475330142,-610.2973245490996,,,,
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,5,none,96,376.4282159393213,70.25376511788976,-0.10477082471312693,0.0,0.0,,1.0,0.0,matr,329.0612518901108,,1.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,5,residual_mean,96,337.9874126212672,66.83939562551323,0.047164543961986216,0.0,0.0,,1.0,-125.21348587232747,matr,329.0612518901108,,1.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,5,linear,96,330.79370038328716,67.39802337855097,0.06635335930031805,0.0,0.0,,3.4423450458632865,-1859.067171084142,matr,329.0612518901108,,1.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,5,none,96,168.47889512421656,38.508705483502865,0.6928323865882355,0.0,1.0,,1.0,0.0,sandia,161.19839386093562,random_forest,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,5,residual_mean,96,178.75667584935516,42.04778305690232,0.6998081351816577,0.0,1.0,,1.0,40.2107007554477,sandia,161.19839386093562,random_forest,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,5,linear,96,157.3298309589434,31.164232654736736,0.7261641455228993,0.0,1.0,,1.3420945774858186,-146.0561360151666,sandia,161.19839386093562,random_forest,0.0
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,5,none,96,348.69031829496294,68.2080428446347,0.014944860404137783,0.0,0.19999999999999996,,1.0,0.0,,,,0.8
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,5,residual_mean,96,342.05754880480043,67.63519522053744,0.030721083165805796,0.0,0.19999999999999996,,1.0,-28.594024453075065,,,,0.8
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,5,linear,96,337.4061173021096,64.64344000814144,0.040840933985869854,0.0,0.19999999999999996,,2.4587566807036705,-923.2407798596386,,,,0.8
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,6,none,96,227.55089007647962,48.29161914884872,0.43567686959166807,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,6,residual_mean,96,236.10329841091365,51.136380699044324,0.45051534267633275,,,,1.0,35.389338442844526,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,6,linear,96,173.1149005526111,67.80387011506916,0.7018611923947996,,,,3.0738868454606374,-1117.5064698118606,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,6,none,96,140.21730823983378,31.652360635618315,0.7489647391246539,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,6,residual_mean,96,146.59751756012264,40.11638636738391,0.7316170974535865,,,,1.0,-27.775010109116966,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,6,linear,96,169.65537373280043,70.35277140184303,0.7271924116066508,,,,1.2788074517754273,-200.37773613548637,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,6,none,96,315.2614284373197,57.477552732438944,-0.24931224669350582,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,6,residual_mean,96,288.18338845243153,60.6815324297867,0.30485611721340944,,,,1.0,324.72008884294956,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,6,linear,96,215.66587400724896,75.6350577102852,0.5416299889573909,,,,4.655458123061596,-649.7516128411283,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,6,none,96,283.08423583410536,53.27610078771833,-0.011066398152704382,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,6,residual_mean,96,278.59901746791957,58.864566598174136,0.30124073984637756,,,,1.0,226.98131710776647,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,6,linear,96,208.99363941478092,75.42463303992398,0.5467561012945645,,,,4.013338117738298,-870.834057055613,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,6,none,96,255.47254902342624,50.5990077370556,0.24335012196708716,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,6,residual_mean,96,258.4836800763398,55.58159458557359,0.397181288915905,,,,1.0,158.29532036005128,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,6,linear,96,194.08173974222905,69.96352746869968,0.6092345590080827,,,,2.837237837947298,-637.2372610827105,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,6,none,96,330.3789861819695,63.0689774821732,-0.24338171416915144,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,6,residual_mean,96,320.15664645029875,62.8564309117165,0.07260371995982273,,,,1.0,275.58970106182704,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,6,linear,96,312.74425843854243,69.3772151820975,-0.5627609183580349,,,,4.127193148035849,-711.6973825419763,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,6,none,96,278.57693199704516,50.117127419865994,0.013141972355456666,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,6,residual_mean,96,266.03544413692595,57.217171645639986,0.39106494270620384,,,,1.0,262.6217219560375,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,stacking,100,1011,10,6,linear,96,160.5015058257491,67.41330476789592,0.742495809738295,,,,3.6792110945659764,-617.9767671221867,,,,
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,6,none,96,372.635113494848,69.86395149545127,-0.09373050205612432,0.0,0.0,,1.0,0.0,matr,365.47503535705425,,1.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,6,residual_mean,96,331.05550794289024,66.07898444448719,0.061221221251078206,0.0,0.0,,1.0,-137.64049735279383,matr,365.47503535705425,,1.0
source_expert_select,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,6,linear,96,589.1010852714434,80.06677865510508,-5.201715172160612,0.0,0.0,,-15.73110142035417,12058.33689326021,matr,365.47503535705425,,1.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,6,none,96,155.21277620047502,33.38972504958937,0.6297569050737275,0.0,1.0,,1.0,0.0,sandia,162.28498971571298,pls,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,6,residual_mean,96,148.52453399967473,26.72725948173939,0.6999636703458043,0.0,1.0,,1.0,69.34412874376281,sandia,162.28498971571298,pls,0.0
source_model_select,luh,,matr+hust+sandia,source_model_experts,100,1011,10,6,linear,96,162.01018796689846,70.17831604966568,0.7559443481363635,0.0,1.0,,1.6347173678908924,-261.9503280151932,sandia,162.28498971571298,pls,0.0
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,6,none,96,340.1329133697156,67.46928505413611,0.03398706647744176,0.0,0.25,,1.0,0.0,,,,0.75
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,6,residual_mean,96,337.87467949405664,67.26061490838437,0.037427468290147536,0.0,0.25,,1.0,-9.904195539610544,,,,0.75
source_expert_convex,luh,,matr+hust+sandia,source_primary_experts,100,1011,10,6,linear,96,522.1782219763764,64.56125686423825,-5.2262664290175165,0.0,0.25,,-17.43657911975358,11074.244522654219,,,,0.75
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,7,none,96,233.77955506372646,48.31547511137691,0.41461439022055147,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,7,residual_mean,96,234.37499182473425,48.533254587262896,0.4162706567177695,,,,1.0,2.5982695025794214,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,elastic_net,100,1011,10,7,linear,96,185.2289565973425,50.146976849036115,0.6801020817965853,,,,2.756524533009569,-842.9956803494008,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,7,none,96,150.39307806354665,32.68227210298397,0.7300852746931938,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,7,residual_mean,96,162.37454565471913,28.95792314738308,0.7280891196356474,,,,1.0,66.20806235171662,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,pls,100,1011,10,7,linear,96,163.21717940319294,33.532862817364034,0.7211625374397754,,,,1.1582404756898708,0.09646739885959366,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,7,none,96,324.73209356902663,58.82718741658287,-0.26356960857122513,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,7,residual_mean,96,278.80095318270344,57.62662157466111,0.272644408411596,,,,1.0,233.80170357856315,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,random_forest,100,1011,10,7,linear,96,224.61842866519487,45.991539163099944,0.4720943855387084,,,,1.956416327458839,-5.492032221285305,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,7,none,96,288.97540878621544,53.443468600849485,-0.02707146113214942,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,7,residual_mean,96,269.7173075131001,55.13678268566257,0.2427244789083176,,,,1.0,137.3056585872511,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,xgboost,100,1011,10,7,linear,96,205.05886109542337,35.632423987037036,0.425197340792865,,,,2.1248963013749087,-252.68952377556022,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,7,none,96,256.43176960019656,49.662002749242866,0.24347561672718443,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,7,residual_mean,96,248.18941478000684,50.48777253052849,0.3408413881938749,,,,1.0,59.38591613131325,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,catboost,100,1011,10,7,linear,96,228.11743005320406,44.799676460874224,0.4095766197940911,,,,1.2717200949981113,-55.99026307502243,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,7,none,96,338.14913701289794,63.74854076929842,-0.2550897599758519,,,,1.0,0.0,,,,
pooled_erm_kshot,luh,,matr+hust+sandia,gaussian_process,100,1011,10,7,residual_mean,96,312.5119741546811,60.81363174329505,0.07143885662544502,,,,1.0,192.30955849951113,,,,
